out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
1,127,4,62,1099,293,87,75,2,3,86,24,49,460899,24,76,6,61,1151,320,99,49,2,3,86,24,57,1,66,1125,368,99,80,2,3,86
2,128,1,72,1055,359,92,53,2,3,86,24,65,460899,24,49,4,62,1099,293,87,75,2,3,86,24,76,6,61,1151,320,99,49,2,3,86
0,129,2,89,1076,322,93,75,2,3,86,24,78,460899,24,65,1,72,1055,359,92,53,2,3,86,24,49,4,62,1099,293,87,75,2,3,86
0,130,0,75,1095,312,82,54,2,3,86,24,65,460899,24,78,2,89,1076,322,93,75,2,3,86,24,65,1,72,1055,359,92,53,2,3,86
1,131,0,71,1176,278,79,59,2,3,89,24,54,460899,24,65,0,75,1095,312,82,54,2,3,86,24,78,2,89,1076,322,93,75,2,3,86
6,132,1,73,1073,307,78,53,2,3,90,24,54,460899,24,54,0,71,1176,278,79,59,2,3,89,24,65,0,75,1095,312,82,54,2,3,86
3,133,6,59,1138,234,58,59,2,3,90,24,61,460899,24,54,1,73,1073,307,78,53,2,3,90,24,54,0,71,1176,278,79,59,2,3,89
5,134,3,72,1136,262,54,46,2,3,90,24,61,460899,24,61,6,59,1138,234,58,59,2,3,90,24,54,1,73,1073,307,78,53,2,3,90
2,135,5,50,1100,274,55,42,2,3,90,24,64,460899,24,61,3,72,1136,262,54,46,2,3,90,24,61,6,59,1138,234,58,59,2,3,90
0,136,2,49,1126,251,87,51,2,3,90,24,46,460899,24,64,5,50,1100,274,55,42,2,3,90,24,61,3,72,1136,262,54,46,2,3,90
1,137,0,43,1077,253,58,52,3,3,90,24,37,460899,24,46,2,49,1126,251,87,51,2,3,90,24,64,5,50,1100,274,55,42,2,3,90
2,138,1,47,1184,237,58,58,3,3,94,24,33,460899,24,37,0,43,1077,253,58,52,3,3,90,24,46,2,49,1126,251,87,51,2,3,90
2,139,2,42,1120,250,67,35,3,3,94,24,47,460899,24,33,1,47,1184,237,58,58,3,3,94,24,37,0,43,1077,253,58,52,3,3,90
0,140,2,26,1103,242,67,48,3,3,94,24,38,460899,24,47,2,42,1120,250,67,35,3,3,94,24,33,1,47,1184,237,58,58,3,3,94
0,144,0,11,1162,164,50,60,3,3,94,24,19,460899,24,24,0,18,1104,195,62,48,3,3,94,24,34,2,21,1176,212,62,51,3,3,94
3,8,0,6,560,75,24,19,2,5,60,25,10,244767,25,21,6,2,640,56,27,20,2,5,60,25,14,0,1,645,67,29,18,2,5,60
0,9,3,2,600,69,34,8,2,5,60,25,13,244767,25,10,0,6,560,75,24,19,2,5,60,25,21,6,2,640,56,27,20,2,5,60
0,10,0,5,554,62,29,16,2,5,60,25,11,244767,25,13,3,2,600,69,34,8,2,5,60,25,10,0,6,560,75,24,19,2,5,60
1,11,0,6,523,58,41,15,2,5,60,25,6,244767,25,11,0,5,554,62,29,16,2,5,60,25,13,3,2,600,69,34,8,2,5,60
0,12,1,2,518,61,11,14,2,5,53,25,7,244767,25,6,0,6,523,58,41,15,2,5,60,25,11,0,5,554,62,29,16,2,5,60
1,13,0,0,579,61,18,15,2,5,53,25,6,244767,25,7,1,2,518,61,11,14,2,5,53,25,6,0,6,523,58,41,15,2,5,60
2,14,1,1,498,45,11,19,2,5,53,25,6,244767,25,6,0,0,579,61,18,15,2,5,53,25,7,1,2,518,61,11,14,2,5,53
4,15,2,1,349,34,18,8,2,5,53,25,3,244767,25,6,1,1,498,45,11,19,2,5,53,25,6,0,0,579,61,18,15,2,5,53
1,16,4,0,372,16,10,6,2,5,53,25,7,244767,25,3,2,1,349,34,18,8,2,5,53,25,6,1,1,498,45,11,19,2,5,53
0,17,1,2,351,32,21,12,2,5,53,25,4,244767,25,7,4,0,372,16,10,6,2,5,53,25,3,2,1,349,34,18,8,2,5,53
1,18,0,1,352,45,15,14,2,5,48,25,1,244767,25,4,1,2,351,32,21,12,2,5,53,25,7,4,0,372,16,10,6,2,5,53
1,19,1,0,285,34,31,12,2,5,48,25,3,244767,25,1,0,1,352,45,15,14,2,5,48,25,4,1,2,351,32,21,12,2,5,53
2,20,1,3,321,40,12,7,2,5,48,25,3,244767,25,3,1,0,285,34,31,12,2,5,48,25,1,0,1,352,45,15,14,2,5,48
3,21,2,0,279,19,10,5,2,5,48,25,2,244767,25,3,1,3,321,40,12,7,2,5,48,25,3,1,0,285,34,31,12,2,5,48
1,22,3,1,228,13,13,7,2,5,48,25,6,244767,25,2,2,0,279,19,10,5,2,5,48,25,3,1,3,321,40,12,7,2,5,48
0,23,1,3,316,27,4,11,2,5,48,25,1,244767,25,6,3,1,228,13,13,7,2,5,48,25,2,2,0,279,19,10,5,2,5,48
1,24,0,0,299,17,2,7,2,5,41,25,0,244767,25,1,1,3,316,27,4,11,2,5,48,25,6,3,1,228,13,13,7,2,5,48
3,25,1,0,199,29,7,6,2,5,41,25,1,244767,25,0,0,0,299,17,2,7,2,5,41,25,1,1,3,316,27,4,11,2,5,48
8,26,3,0,286,28,16,7,2,4,41,25,3,244767,25,1,1,0,199,29,7,6,2,5,41,25,0,0,0,299,17,2,7,2,5,41
2,27,8,2,283,35,4,10,2,4,41,25,10,244767,25,3,3,0,286,28,16,7,2,4,41,25,1,1,0,199,29,7,6,2,5,41
0,28,2,1,331,16,5,12,2,4,41,25,4,244767,25,10,8,2,283,35,4,10,2,4,41,25,3,3,0,286,28,16,7,2,4,41
0,29,0,0,227,18,9,13,2,4,41,25,0,244767,25,4,2,1,331,16,5,12,2,4,41,25,10,8,2,283,35,4,10,2,4,41
0,30,0,0,284,14,13,8,2,4,41,25,0,244767,25,0,0,0,227,18,9,13,2,4,41,25,4,2,1,331,16,5,12,2,4,41
2,31,0,1,270,22,13,17,2,4,43,25,2,244767,25,0,0,0,284,14,13,8,2,4,41,25,0,0,0,227,18,9,13,2,4,41
2,32,2,1,315,28,11,11,2,4,43,25,3,244767,25,2,0,1,270,22,13,17,2,4,43,25,0,0,0,284,14,13,8,2,4,41
4,33,2,0,259,31,15,9,2,4,43,25,2,244767,25,3,2,1,315,28,11,11,2,4,43,25,2,0,1,270,22,13,17,2,4,43
0,34,4,0,322,23,11,17,2,4,43,25,4,244767,25,2,2,0,259,31,15,9,2,4,43,25,3,2,1,315,28,11,11,2,4,43
0,35,0,0,345,44,25,21,2,4,43,25,3,244767,25,4,4,0,322,23,11,17,2,4,43,25,2,2,0,259,31,15,9,2,4,43
0,36,0,0,440,45,11,21,2,4,48,25,1,244767,25,3,0,0,345,44,25,21,2,4,43,25,4,4,0,322,23,11,17,2,4,43
0,37,0,0,356,38,17,11,2,4,48,25,0,244767,25,1,0,0,440,45,11,21,2,4,48,25,3,0,0,345,44,25,21,2,4,43
1,38,0,0,352,26,13,6,2,4,48,25,1,244767,25,0,0,0,356,38,17,11,2,4,48,25,1,0,0,440,45,11,21,2,4,48
5,39,1,4,315,37,20,9,2,4,48,25,4,244767,25,1,0,0,352,26,13,6,2,4,48,25,0,0,0,356,38,17,11,2,4,48
0,40,5,0,375,38,11,25,2,4,48,25,8,244767,25,4,1,4,315,37,20,9,2,4,48,25,1,0,0,352,26,13,6,2,4,48
0,41,0,2,377,53,14,17,2,4,48,25,7,244767,25,8,5,0,375,38,11,25,2,4,48,25,4,1,4,315,37,20,9,2,4,48
0,42,0,2,522,88,15,19,2,4,48,25,10,244767,25,7,0,2,377,53,14,17,2,4,48,25,8,5,0,375,38,11,25,2,4,48
0,43,0,4,586,87,45,18,4,4,48,25,8,244767,25,10,0,2,522,88,15,19,2,4,48,25,7,0,2,377,53,14,17,2,4,48
0,44,0,5,613,119,37,22,4,4,48,25,12,244767,25,8,0,4,586,87,45,18,4,4,48,25,10,0,2,522,88,15,19,2,4,48
0,45,0,11,656,125,38,26,4,4,48,25,27,244767,25,12,0,5,613,119,37,22,4,4,48,25,8,0,4,586,87,45,18,4,4,48
0,46,0,10,785,118,36,35,4,4,48,25,19,244767,25,27,0,11,656,125,38,26,4,4,48,25,12,0,5,613,119,37,22,4,4,48
0,47,0,6,775,146,37,30,4,4,52,25,36,244767,25,19,0,10,785,118,36,35,4,4,48,25,27,0,11,656,125,38,26,4,4,48
0,48,0,4,848,160,61,29,4,4,52,25,48,244767,25,36,0,6,775,146,37,30,4,4,52,25,19,0,10,785,118,36,35,4,4,48
1,49,0,11,852,196,89,39,4,4,52,25,45,244767,25,48,0,4,848,160,61,29,4,4,52,25,36,0,6,775,146,37,30,4,4,52
1,50,1,9,840,178,68,37,4,4,52,25,74,244767,25,45,0,11,852,196,89,39,4,4,52,25,48,0,4,848,160,61,29,4,4,52
1,51,1,14,836,238,74,34,2,4,52,25,90,244767,25,74,1,9,840,178,68,37,4,4,52,25,45,0,11,852,196,89,39,4,4,52
4,52,1,20,825,221,54,27,2,4,52,25,96,244767,25,90,1,14,836,238,74,34,2,4,52,25,74,1,9,840,178,68,37,4,4,52
7,53,4,8,919,183,52,37,2,4,52,25,113,244767,25,96,1,20,825,221,54,27,2,4,52,25,90,1,14,836,238,74,34,2,4,52
2,54,7,14,816,187,25,35,2,4,47,25,104,244767,25,113,4,8,919,183,52,37,2,4,52,25,96,1,20,825,221,54,27,2,4,52
2,55,2,13,897,183,49,48,2,4,47,25,64,244767,25,104,7,14,816,187,25,35,2,4,47,25,113,4,8,919,183,52,37,2,4,52
3,56,2,11,836,108,40,25,2,4,47,25,64,244767,25,64,2,13,897,183,49,48,2,4,47,25,104,7,14,816,187,25,35,2,4,47
15,57,3,12,777,110,38,31,2,4,47,25,57,244767,25,64,2,11,836,108,40,25,2,4,47,25,64,2,13,897,183,49,48,2,4,47
40,58,15,8,874,129,35,26,2,4,47,25,68,244767,25,57,3,12,777,110,38,31,2,4,47,25,64,2,11,836,108,40,25,2,4,47
28,59,40,16,772,106,40,27,2,4,47,25,83,244767,25,68,15,8,874,129,35,26,2,4,47,25,57,3,12,777,110,38,31,2,4,47
5,60,28,20,736,106,36,18,2,4,46,25,66,244767,25,83,40,16,772,106,40,27,2,4,47,25,68,15,8,874,129,35,26,2,4,47
5,61,5,8,824,120,46,29,3,4,46,25,38,244767,25,66,28,20,736,106,36,18,2,4,46,25,83,40,16,772,106,40,27,2,4,47
0,62,5,10,773,133,47,18,3,4,46,25,34,244767,25,38,5,8,824,120,46,29,3,4,46,25,66,28,20,736,106,36,18,2,4,46
2,63,0,6,722,100,41,28,3,4,46,25,19,244767,25,34,5,10,773,133,47,18,3,4,46,25,38,5,8,824,120,46,29,3,4,46
0,64,2,9,754,131,51,22,3,4,46,25,31,244767,25,19,0,6,722,100,41,28,3,4,46,25,34,5,10,773,133,47,18,3,4,46
1,65,0,9,808,149,35,29,3,4,46,25,32,244767,25,31,2,9,754,131,51,22,3,4,46,25,19,0,6,722,100,41,28,3,4,46
3,66,1,10,841,135,34,22,3,4,47,25,28,244767,25,32,0,9,808,149,35,29,3,4,46,25,31,2,9,754,131,51,22,3,4,46
0,67,3,7,762,127,46,25,3,4,47,25,30,244767,25,28,1,10,841,135,34,22,3,4,47,25,32,0,9,808,149,35,29,3,4,46
2,68,0,11,763,126,41,26,3,4,47,25,25,244767,25,30,3,7,762,127,46,25,3,4,47,25,28,1,10,841,135,34,22,3,4,47
0,69,2,6,750,125,33,20,3,4,47,25,27,244767,25,25,0,11,763,126,41,26,3,4,47,25,30,3,7,762,127,46,25,3,4,47
1,70,0,6,827,123,51,43,3,4,47,25,31,244767,25,27,2,6,750,125,33,20,3,4,47,25,25,0,11,763,126,41,26,3,4,47
0,71,1,8,752,161,38,28,3,4,47,25,32,244767,25,31,0,6,827,123,51,43,3,4,47,25,27,2,6,750,125,33,20,3,4,47
1,72,0,8,846,172,34,32,3,4,47,25,14,244767,25,32,1,8,752,161,38,28,3,4,47,25,31,0,6,827,123,51,43,3,4,47
2,73,1,11,823,129,54,21,3,4,47,25,36,244767,25,14,0,8,846,172,34,32,3,4,47,25,32,1,8,752,161,38,28,3,4,47
0,74,2,7,808,143,32,27,3,4,47,25,32,244767,25,36,1,11,823,129,54,21,3,4,47,25,14,0,8,846,172,34,32,3,4,47
0,75,0,16,792,164,42,33,3,4,47,25,29,244767,25,32,2,7,808,143,32,27,3,4,47,25,36,1,11,823,129,54,21,3,4,47
0,76,0,10,750,139,41,36,3,4,47,25,28,244767,25,29,0,16,792,164,42,33,3,4,47,25,32,2,7,808,143,32,27,3,4,47
1,77,0,15,745,122,48,36,3,4,51,25,36,244767,25,28,0,10,750,139,41,36,3,4,47,25,29,0,16,792,164,42,33,3,4,47
1,78,1,7,792,134,24,26,3,4,57,25,29,244767,25,36,0,15,745,122,48,36,3,4,51,25,28,0,10,750,139,41,36,3,4,47
1,79,1,15,859,115,40,30,3,4,57,25,27,244767,25,29,1,7,792,134,24,26,3,4,57,25,36,0,15,745,122,48,36,3,4,51
1,80,1,9,810,120,58,29,3,4,57,25,30,244767,25,27,1,15,859,115,40,30,3,4,57,25,29,1,7,792,134,24,26,3,4,57
3,81,1,4,745,153,45,18,3,4,57,25,32,244767,25,30,1,9,810,120,58,29,3,4,57,25,27,1,15,859,115,40,30,3,4,57
1,82,3,11,824,134,37,30,3,4,57,25,37,244767,25,32,1,4,745,153,45,18,3,4,57,25,30,1,9,810,120,58,29,3,4,57
2,83,1,9,771,143,67,26,3,4,57,25,25,244767,25,37,3,11,824,134,37,30,3,4,57,25,32,1,4,745,153,45,18,3,4,57
1,84,2,11,725,136,46,32,3,4,60,25,29,244767,25,25,1,9,771,143,67,26,3,4,57,25,37,3,11,824,134,37,30,3,4,57
0,85,1,7,761,138,32,24,3,4,60,25,20,244767,25,29,2,11,725,136,46,32,3,4,60,25,25,1,9,771,143,67,26,3,4,57
1,86,0,8,714,139,50,36,3,4,60,25,22,244767,25,20,1,7,761,138,32,24,3,4,60,25,29,2,11,725,136,46,32,3,4,60
1,87,1,12,774,122,36,32,3,4,60,25,27,244767,25,22,0,8,714,139,50,36,3,4,60,25,20,1,7,761,138,32,24,3,4,60
0,88,1,11,697,126,41,26,3,4,60,25,26,244767,25,27,1,12,774,122,36,32,3,4,60,25,22,0,8,714,139,50,36,3,4,60
1,89,0,7,697,98,32,22,3,4,60,25,27,244767,25,26,1,11,697,126,41,26,3,4,60,25,27,1,12,774,122,36,32,3,4,60
2,90,1,10,748,132,42,26,3,4,64,25,34,244767,25,27,0,7,697,98,32,22,3,4,60,25,26,1,11,697,126,41,26,3,4,60
1,91,2,15,686,95,34,20,3,4,64,25,35,244767,25,34,1,10,748,132,42,26,3,4,64,25,27,0,7,697,98,32,22,3,4,60
2,92,1,12,739,136,45,21,3,4,64,25,35,244767,25,35,2,15,686,95,34,20,3,4,64,25,34,1,10,748,132,42,26,3,4,64
0,93,2,15,743,159,37,35,3,4,64,25,26,244767,25,35,1,12,739,136,45,21,3,4,64,25,35,2,15,686,95,34,20,3,4,64
2,94,0,13,842,157,47,32,3,4,64,25,25,244767,25,26,2,15,743,159,37,35,3,4,64,25,35,1,12,739,136,45,21,3,4,64
0,95,2,11,858,146,21,24,3,4,64,25,52,244767,25,25,0,13,842,157,47,32,3,4,64,25,26,2,15,743,159,37,35,3,4,64
0,96,0,3,818,175,48,36,3,4,68,25,36,244767,25,52,2,11,858,146,21,24,3,4,64,25,25,0,13,842,157,47,32,3,4,64
0,97,0,12,801,204,49,24,3,4,68,25,45,244767,25,36,0,3,818,175,48,36,3,4,68,25,52,2,11,858,146,21,24,3,4,64
1,98,0,19,760,240,53,34,3,4,68,25,32,244767,25,45,0,12,801,204,49,24,3,4,68,25,36,0,3,818,175,48,36,3,4,68
1,99,1,15,840,196,34,36,3,4,68,25,29,244767,25,32,0,19,760,240,53,34,3,4,68,25,45,0,12,801,204,49,24,3,4,68
3,100,1,10,814,242,50,34,3,4,68,25,46,244767,25,29,1,15,840,196,34,36,3,4,68,25,32,0,19,760,240,53,34,3,4,68
1,101,3,22,803,233,59,50,3,3,68,25,50,244767,25,46,1,10,814,242,50,34,3,4,68,25,29,1,15,840,196,34,36,3,4,68
1,102,1,20,849,246,69,38,3,3,68,25,35,244767,25,50,3,22,803,233,59,50,3,3,68,25,46,1,10,814,242,50,34,3,4,68
2,103,1,20,843,226,61,26,3,3,68,25,45,244767,25,35,1,20,849,246,69,38,3,3,68,25,50,3,22,803,233,59,50,3,3,68
2,104,2,23,829,243,70,32,3,3,68,25,46,244767,25,45,1,20,843,226,61,26,3,3,68,25,35,1,20,849,246,69,38,3,3,68
0,105,2,33,825,233,61,35,3,4,68,25,32,244767,25,46,2,23,829,243,70,32,3,3,68,25,45,1,20,843,226,61,26,3,3,68
0,106,0,23,805,249,61,26,3,3,68,25,47,244767,25,32,2,33,825,233,61,35,3,4,68,25,46,2,23,829,243,70,32,3,3,68
0,107,0,40,779,204,90,49,3,3,75,25,31,244767,25,47,0,23,805,249,61,26,3,3,68,25,32,2,33,825,233,61,35,3,4,68
0,108,0,33,861,222,70,41,3,3,81,25,24,244767,25,31,0,40,779,204,90,49,3,3,75,25,47,0,23,805,249,61,26,3,3,68
2,109,0,35,857,209,61,20,3,3,81,25,30,244767,25,24,0,33,861,222,70,41,3,3,81,25,31,0,40,779,204,90,49,3,3,75
1,110,2,54,861,196,57,25,3,3,81,25,46,244767,25,30,0,35,857,209,61,20,3,3,81,25,24,0,33,861,222,70,41,3,3,81
1,111,1,43,822,227,69,42,3,3,81,25,50,244767,25,46,2,54,861,196,57,25,3,3,81,25,30,0,35,857,209,61,20,3,3,81
2,112,1,40,897,184,56,45,3,3,81,25,55,244767,25,50,1,43,822,227,69,42,3,3,81,25,46,2,54,861,196,57,25,3,3,81
2,113,2,36,883,207,47,27,3,3,81,25,46,244767,25,55,1,40,897,184,56,45,3,3,81,25,50,1,43,822,227,69,42,3,3,81
0,114,2,31,851,220,69,32,3,3,84,25,43,244767,25,46,2,36,883,207,47,27,3,3,81,25,55,1,40,897,184,56,45,3,3,81
1,115,0,39,857,210,51,40,2,3,84,25,33,244767,25,43,2,31,851,220,69,32,3,3,84,25,46,2,36,883,207,47,27,3,3,81
0,116,1,25,845,230,67,43,2,3,84,25,34,244767,25,33,0,39,857,210,51,40,2,3,84,25,43,2,31,851,220,69,32,3,3,84
0,117,0,32,892,238,61,31,2,3,84,25,41,244767,25,34,1,25,845,230,67,43,2,3,84,25,33,0,39,857,210,51,40,2,3,84
1,118,0,36,861,222,51,58,2,3,84,25,39,244767,25,41,0,32,892,238,61,31,2,3,84,25,34,1,25,845,230,67,43,2,3,84
1,119,1,29,849,205,38,29,2,3,84,25,31,244767,25,39,0,36,861,222,51,58,2,3,84,25,41,0,32,892,238,61,31,2,3,84
3,120,1,28,845,206,61,40,2,3,86,25,18,244767,25,31,1,29,849,205,38,29,2,3,84,25,39,0,36,861,222,51,58,2,3,84
0,121,3,27,841,219,47,31,2,3,86,25,39,244767,25,18,1,28,845,206,61,40,2,3,86,25,31,1,29,849,205,38,29,2,3,84
1,122,0,34,867,173,71,48,2,3,86,25,45,244767,25,39,3,27,841,219,47,31,2,3,86,25,18,1,28,845,206,61,40,2,3,86
1,123,1,34,919,182,42,38,2,3,86,25,25,244767,25,45,0,34,867,173,71,48,2,3,86,25,39,3,27,841,219,47,31,2,3,86
0,124,1,23,841,200,53,34,2,3,86,25,35,244767,25,25,1,34,919,182,42,38,2,3,86,25,45,0,34,867,173,71,48,2,3,86
1,125,0,37,867,155,49,37,2,3,86,25,40,244767,25,35,1,23,841,200,53,34,2,3,86,25,25,1,34,919,182,42,38,2,3,86
0,126,1,28,976,157,46,40,2,3,86,25,23,244767,25,40,0,37,867,155,49,37,2,3,86,25,35,1,23,841,200,53,34,2,3,86
1,127,0,20,878,170,51,34,2,3,86,25,32,244767,25,23,1,28,976,157,46,40,2,3,86,25,40,0,37,867,155,49,37,2,3,86
0,128,1,27,845,167,62,53,2,3,86,25,30,244767,25,32,0,20,878,170,51,34,2,3,86,25,23,1,28,976,157,46,40,2,3,86
0,129,0,16,837,165,38,24,2,3,86,25,26,244767,25,30,1,27,845,167,62,53,2,3,86,25,32,0,20,878,170,51,34,2,3,86
4,130,0,22,817,132,28,34,2,3,86,25,20,244767,25,26,0,16,837,165,38,24,2,3,86,25,30,1,27,845,167,62,53,2,3,86
1,131,4,26,825,130,34,29,2,3,89,25,30,244767,25,20,0,22,817,132,28,34,2,3,86,25,26,0,16,837,165,38,24,2,3,86
1,132,1,18,862,115,36,38,2,3,90,25,20,244767,25,30,4,26,825,130,34,29,2,3,89,25,20,0,22,817,132,28,34,2,3,86
0,133,1,24,902,118,39,21,2,3,90,25,16,244767,25,20,1,18,862,115,36,38,2,3,90,25,30,4,26,825,130,34,29,2,3,89
0,134,0,20,804,150,36,29,2,3,90,25,27,244767,25,16,1,24,902,118,39,21,2,3,90,25,20,1,18,862,115,36,38,2,3,90
2,135,0,19,858,171,37,37,2,3,90,25,20,244767,25,27,0,20,804,150,36,29,2,3,90,25,16,1,24,902,118,39,21,2,3,90
0,136,2,14,853,109,53,22,2,3,90,25,27,244767,25,20,0,19,858,171,37,37,2,3,90,25,27,0,20,804,150,36,29,2,3,90
1,137,0,6,852,140,38,36,3,3,90,25,25,244767,25,27,2,14,853,109,53,22,2,3,90,25,20,0,19,858,171,37,37,2,3,90
1,138,1,10,858,117,40,21,3,3,94,25,15,244767,25,25,0,6,852,140,38,36,3,3,90,25,27,2,14,853,109,53,22,2,3,90
0,139,1,9,843,111,41,34,3,3,94,25,16,244767,25,15,1,10,858,117,40,21,3,3,94,25,25,0,6,852,140,38,36,3,3,90
1,140,0,9,788,104,48,31,3,3,94,25,14,244767,25,16,1,9,843,111,41,34,3,3,94,25,15,1,10,858,117,40,21,3,3,94
2,144,3,10,826,116,38,30,3,3,94,25,21,244767,25,18,2,5,813,89,51,35,3,3,94,25,15,2,10,856,86,35,24,3,3,94
2,8,0,4,217,51,10,8,2,5,60,26,3,76526,26,5,0,3,250,36,14,12,2,5,60,26,5,3,10,252,40,11,12,2,5,60
2,9,2,2,238,35,13,11,2,5,60,26,3,76526,26,3,0,4,217,51,10,8,2,5,60,26,5,0,3,250,36,14,12,2,5,60
2,10,2,8,220,34,10,4,2,5,60,26,3,76526,26,3,2,2,238,35,13,11,2,5,60,26,3,0,4,217,51,10,8,2,5,60
0,11,2,5,209,23,1,5,2,5,60,26,3,76526,26,3,2,8,220,34,10,4,2,5,60,26,3,2,2,238,35,13,11,2,5,60
1,12,0,3,193,29,5,4,2,5,53,26,0,76526,26,3,2,5,209,23,1,5,2,5,60,26,3,2,8,220,34,10,4,2,5,60
0,13,1,4,174,38,11,12,2,5,53,26,5,76526,26,0,0,3,193,29,5,4,2,5,53,26,3,2,5,209,23,1,5,2,5,60
0,14,0,6,191,20,3,6,2,5,53,26,1,76526,26,5,1,4,174,38,11,12,2,5,53,26,0,0,3,193,29,5,4,2,5,53
1,15,0,7,197,17,8,2,2,5,53,26,1,76526,26,1,0,6,191,20,3,6,2,5,53,26,5,1,4,174,38,11,12,2,5,53
1,16,1,6,188,30,11,2,2,5,53,26,3,76526,26,1,0,7,197,17,8,2,2,5,53,26,1,0,6,191,20,3,6,2,5,53
0,17,1,2,170,26,11,5,2,5,53,26,1,76526,26,3,1,6,188,30,11,2,2,5,53,26,1,0,7,197,17,8,2,2,5,53
0,18,0,2,199,25,6,4,2,5,48,26,1,76526,26,1,1,2,170,26,11,5,2,5,53,26,3,1,6,188,30,11,2,2,5,53
1,19,0,1,181,10,4,11,2,5,48,26,1,76526,26,1,0,2,199,25,6,4,2,5,48,26,1,1,2,170,26,11,5,2,5,53
0,20,1,4,137,28,12,3,2,5,48,26,3,76526,26,1,0,1,181,10,4,11,2,5,48,26,1,0,2,199,25,6,4,2,5,48
0,21,0,2,150,24,7,1,2,5,48,26,0,76526,26,3,1,4,137,28,12,3,2,5,48,26,1,0,1,181,10,4,11,2,5,48
0,22,0,1,159,13,9,6,2,5,48,26,0,76526,26,0,0,2,150,24,7,1,2,5,48,26,3,1,4,137,28,12,3,2,5,48
0,23,0,1,171,24,4,5,2,5,48,26,1,76526,26,0,0,1,159,13,9,6,2,5,48,26,0,0,2,150,24,7,1,2,5,48
0,24,0,1,138,13,6,4,2,5,41,26,0,76526,26,1,0,1,171,24,4,5,2,5,48,26,0,0,1,159,13,9,6,2,5,48
0,25,0,0,161,11,3,5,2,5,41,26,0,76526,26,0,0,1,138,13,6,4,2,5,41,26,1,0,1,171,24,4,5,2,5,48
0,26,0,0,136,16,2,8,2,4,41,26,0,76526,26,0,0,0,161,11,3,5,2,5,41,26,0,0,1,138,13,6,4,2,5,41
0,27,0,0,158,14,1,2,2,4,41,26,1,76526,26,0,0,0,136,16,2,8,2,4,41,26,0,0,0,161,11,3,5,2,5,41
0,28,0,1,167,20,12,1,2,4,41,26,0,76526,26,1,0,0,158,14,1,2,2,4,41,26,0,0,0,136,16,2,8,2,4,41
0,29,0,0,132,11,4,2,2,4,41,26,0,76526,26,0,0,1,167,20,12,1,2,4,41,26,1,0,0,158,14,1,2,2,4,41
0,30,0,0,120,14,5,1,2,4,41,26,0,76526,26,0,0,0,132,11,4,2,2,4,41,26,0,0,1,167,20,12,1,2,4,41
0,31,0,1,127,33,4,2,2,4,43,26,1,76526,26,0,0,0,120,14,5,1,2,4,41,26,0,0,0,132,11,4,2,2,4,41
0,32,0,2,126,16,12,1,2,4,43,26,0,76526,26,1,0,1,127,33,4,2,2,4,43,26,0,0,0,120,14,5,1,2,4,41
0,33,0,0,138,13,9,2,2,4,43,26,0,76526,26,0,0,2,126,16,12,1,2,4,43,26,1,0,1,127,33,4,2,2,4,43
1,34,0,2,151,14,4,6,2,4,43,26,0,76526,26,0,0,0,138,13,9,2,2,4,43,26,0,0,2,126,16,12,1,2,4,43
0,35,1,0,132,28,7,6,2,4,43,26,1,76526,26,0,0,2,151,14,4,6,2,4,43,26,0,0,0,138,13,9,2,2,4,43
0,36,0,0,160,16,8,0,2,4,48,26,0,76526,26,1,1,0,132,28,7,6,2,4,43,26,0,0,2,151,14,4,6,2,4,43
1,37,0,0,159,30,4,1,2,4,48,26,0,76526,26,0,0,0,160,16,8,0,2,4,48,26,1,1,0,132,28,7,6,2,4,43
2,38,1,0,223,16,0,1,2,4,48,26,3,76526,26,0,0,0,159,30,4,1,2,4,48,26,0,0,0,160,16,8,0,2,4,48
4,39,2,0,188,39,5,12,2,4,48,26,3,76526,26,3,1,0,223,16,0,1,2,4,48,26,0,0,0,159,30,4,1,2,4,48
1,40,4,1,231,16,14,9,2,4,48,26,6,76526,26,3,2,0,188,39,5,12,2,4,48,26,3,1,0,223,16,0,1,2,4,48
1,41,1,8,232,12,11,4,2,4,48,26,6,76526,26,6,4,1,231,16,14,9,2,4,48,26,3,2,0,188,39,5,12,2,4,48
0,42,1,3,266,35,14,12,2,4,48,26,7,76526,26,6,1,8,232,12,11,4,2,4,48,26,6,4,1,231,16,14,9,2,4,48
1,43,0,4,271,39,15,18,4,4,48,26,9,76526,26,7,1,3,266,35,14,12,2,4,48,26,6,1,8,232,12,11,4,2,4,48
4,44,1,6,298,63,26,13,4,4,48,26,19,76526,26,9,0,4,271,39,15,18,4,4,48,26,7,1,3,266,35,14,12,2,4,48
0,45,4,13,310,47,22,21,4,4,48,26,30,76526,26,19,1,6,298,63,26,13,4,4,48,26,9,0,4,271,39,15,18,4,4,48
