area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4,weather,temperature,pm25
31,32,05:10:00==>05:20:00,95201,0,0,NaN,0,222,23,6,8,3,4,168
31,33,05:20:00==>05:30:00,95201,2,0,0,0,230,32,17,15,3,4,168
31,34,05:30:00==>05:40:00,95201,0,0,NaN,0,211,42,17,8,3,4,168
31,35,05:40:00==>05:50:00,95201,0,0,NaN,1,173,27,6,10,3,4,161
31,36,05:50:00==>06:00:00,95201,0,0,NaN,0,214,36,8,9,3,4,161
31,37,06:00:00==>06:10:00,95201,2,0,0,1,214,29,9,10,3,4,161
31,38,06:10:00==>06:20:00,95201,1,0,0,0,322,43,6,8,3,4,161
31,39,06:20:00==>06:30:00,95201,2,0,0,1,332,27,4,10,3,4,161
31,40,06:30:00==>06:40:00,95201,13,5,0.38461538461538464,2,348,73,10,10,3,4,161
31,41,06:40:00==>06:50:00,95201,8,0,0,1,358,71,20,13,3,4,154
31,42,06:50:00==>07:00:00,95201,8,1,0.125,2,440,63,19,21,2,4,154
31,43,07:00:00==>07:10:00,95201,8,3,0.375,2,440,43,18,20,2,4,154
31,44,07:10:00==>07:20:00,95201,14,0,0,7,485,79,16,7,2,4,154
31,45,07:20:00==>07:30:00,95201,20,1,0.05,6,501,87,22,15,2,4,154
31,46,07:30:00==>07:40:00,95201,21,2,0.09523809523809523,5,599,93,33,24,2,4,154
31,47,07:40:00==>07:50:00,95201,33,1,0.030303030303030304,10,566,99,20,5,,,
31,48,07:50:00==>08:00:00,95201,20,2,0.1,7,527,97,36,33,2,4,154
31,49,08:00:00==>08:10:00,95201,29,1,0.034482758620689655,8,580,92,37,15,2,4,151
31,50,08:10:00==>08:20:00,95201,25,4,0.16,11,632,90,24,33,,,
31,51,08:20:00==>08:30:00,95201,22,2,0.09090909090909091,11,603,85,29,16,,,
31,52,08:30:00==>08:40:00,95201,26,1,0.038461538461538464,11,658,101,20,16,2,4,151
31,53,08:40:00==>08:50:00,95201,27,1,0.037037037037037035,4,598,90,22,16,,,
31,54,08:50:00==>09:00:00,95201,20,3,0.15,4,584,105,32,20,,,
31,55,09:00:00==>09:10:00,95201,13,1,0.07692307692307693,8,587,70,31,18,2,5,149
31,56,09:10:00==>09:20:00,95201,7,1,0.14285714285714285,13,594,77,21,10,,,
31,57,09:20:00==>09:30:00,95201,14,1,0.07142857142857142,7,584,57,15,12,,,
31,58,09:30:00==>09:40:00,95201,15,3,0.2,8,551,64,23,19,,,
31,59,09:40:00==>09:50:00,95201,10,1,0.1,4,546,46,23,21,2,6,146
31,60,09:50:00==>10:00:00,95201,8,0,0,4,501,65,18,20,,,
31,61,10:00:00==>10:10:00,95201,10,0,0,3,573,51,14,25,,,
31,62,10:10:00==>10:20:00,95201,8,1,0.125,4,492,86,16,23,2,7,146
31,63,10:20:00==>10:30:00,95201,12,4,0.3333333333333333,6,534,46,18,13,,,
31,64,10:30:00==>10:40:00,95201,12,4,0.3333333333333333,1,550,87,24,17,,,
31,65,10:40:00==>10:50:00,95201,14,5,0.35714285714285715,6,544,56,18,11,2,8,141
31,66,10:50:00==>11:00:00,95201,2,0,0,6,549,55,20,8,2,8,141
31,67,11:00:00==>11:10:00,95201,9,1,0.1111111111111111,3,576,55,25,26,,,
31,68,11:10:00==>11:20:00,95201,12,5,0.4166666666666667,7,558,91,20,18,2,9,141
31,69,11:20:00==>11:30:00,95201,18,4,0.2222222222222222,4,544,59,27,12,,,
31,70,11:30:00==>11:40:00,95201,11,0,0,5,511,71,10,33,2,9,141
31,71,11:40:00==>11:50:00,95201,15,1,0.06666666666666667,3,535,80,34,19,,,
31,72,11:50:00==>12:00:00,95201,8,1,0.125,5,586,56,21,25,2,9,141
31,73,12:00:00==>12:10:00,95201,14,2,0.14285714285714285,2,545,57,24,16,2,9,141
31,74,12:10:00==>12:20:00,95201,12,3,0.25,4,514,69,20,13,2,9,141
31,75,12:20:00==>12:30:00,95201,9,0,0,3,503,31,13,23,2,9,141
31,76,12:30:00==>12:40:00,95201,13,2,0.15384615384615385,6,573,73,27,17,2,9,143
31,77,12:40:00==>12:50:00,95201,10,1,0.1,9,576,76,21,5,2,9,123
31,78,12:50:00==>13:00:00,95201,14,0,0,12,574,88,17,13,2,9,123
31,79,13:00:00==>13:10:00,95201,13,2,0.15384615384615385,7,534,55,24,14,2,9,123
31,80,13:10:00==>13:20:00,95201,15,3,0.2,5,564,63,20,11,2,10,123
31,81,13:20:00==>13:30:00,95201,9,1,0.1111111111111111,9,581,63,24,14,2,10,123
31,82,13:30:00==>13:40:00,95201,6,0,0,8,550,65,24,19,2,10,123
31,83,13:40:00==>13:50:00,95201,5,0,0,9,535,64,19,12,2,10,97
31,84,13:50:00==>14:00:00,95201,9,0,0,6,550,43,21,17,2,10,97
31,85,14:00:00==>14:10:00,95201,12,5,0.4166666666666667,10,583,92,15,23,2,11,97
31,86,14:10:00==>14:20:00,95201,13,3,0.23076923076923078,12,567,90,21,24,2,11,97
31,87,14:20:00==>14:30:00,95201,15,5,0.3333333333333333,10,595,61,30,23,2,11,97
31,88,14:30:00==>14:40:00,95201,16,3,0.1875,9,583,72,28,20,2,11,97
31,89,14:40:00==>14:50:00,95201,9,2,0.2222222222222222,11,567,84,19,18,2,11,84
31,90,14:50:00==>15:00:00,95201,16,2,0.125,7,549,74,31,13,2,11,84
31,91,15:00:00==>15:10:00,95201,7,0,0,8,550,60,24,27,2,11,84
31,92,15:10:00==>15:20:00,95201,2,0,0,6,559,76,24,9,,,
31,93,15:20:00==>15:30:00,95201,13,4,0.3076923076923077,6,546,73,9,17,2,11,84
31,94,15:30:00==>15:40:00,95201,17,0,0,5,563,53,32,9,2,11,84
31,95,15:40:00==>15:50:00,95201,10,0,0,7,587,95,26,8,,,
31,96,15:50:00==>16:00:00,95201,14,2,0.14285714285714285,6,566,80,19,12,2,10,83
31,97,16:00:00==>16:10:00,95201,15,1,0.06666666666666667,8,580,70,25,7,2,11,83
31,98,16:10:00==>16:20:00,95201,10,3,0.3,7,585,76,8,13,2,10,83
31,99,16:20:00==>16:30:00,95201,24,8,0.3333333333333333,11,635,96,17,19,2,10,83
31,100,16:30:00==>16:40:00,95201,20,5,0.25,14,633,95,28,19,,,
31,101,16:40:00==>16:50:00,95201,8,0,0,5,642,96,31,23,2,10,83
31,102,16:50:00==>17:00:00,95201,18,1,0.05555555555555555,8,614,117,32,21,2,10,83
31,103,17:00:00==>17:10:00,95201,19,0,0,13,636,106,22,29,2,10,83
31,104,17:10:00==>17:20:00,95201,23,1,0.043478260869565216,16,631,125,45,33,2,9,83
31,105,17:20:00==>17:30:00,95201,13,1,0.07692307692307693,8,620,123,30,28,2,9,83
31,106,17:30:00==>17:40:00,95201,16,1,0.0625,6,669,111,35,15,2,9,81
31,107,17:40:00==>17:50:00,95201,17,1,0.058823529411764705,7,585,102,30,16,2,9,80
31,108,17:50:00==>18:00:00,95201,15,3,0.2,10,599,79,34,32,2,8,80
31,109,18:00:00==>18:10:00,95201,22,5,0.22727272727272727,9,587,84,21,18,2,8,80
31,110,18:10:00==>18:20:00,95201,19,4,0.21052631578947367,14,624,102,19,14,2,8,80
31,111,18:20:00==>18:30:00,95201,12,2,0.16666666666666666,12,620,80,29,15,2,8,80
31,112,18:30:00==>18:40:00,95201,14,1,0.07142857142857142,12,625,102,19,15,2,8,80
31,113,18:40:00==>18:50:00,95201,18,3,0.16666666666666666,7,649,109,27,17,2,7,79
31,114,18:50:00==>19:00:00,95201,9,1,0.1111111111111111,8,552,85,20,23,2,7,79
31,115,19:00:00==>19:10:00,95201,10,2,0.2,15,634,78,23,22,2,7,79
31,116,19:10:00==>19:20:00,95201,6,1,0.16666666666666666,19,571,91,22,24,2,7,79
31,117,19:20:00==>19:30:00,95201,12,2,0.16666666666666666,19,637,87,22,11,2,7,79
31,118,19:30:00==>19:40:00,95201,7,1,0.14285714285714285,19,584,108,24,20,,,
31,119,19:40:00==>19:50:00,95201,8,1,0.125,8,575,72,43,12,2,7,90
31,120,19:50:00==>20:00:00,95201,14,3,0.21428571428571427,7,665,93,16,10,2,7,90
31,121,20:00:00==>20:10:00,95201,9,1,0.1111111111111111,11,586,61,25,22,2,7,90
31,122,20:10:00==>20:20:00,95201,19,7,0.3684210526315789,16,586,71,25,21,,,
31,123,20:20:00==>20:30:00,95201,19,7,0.3684210526315789,14,607,82,26,25,2,6,90
31,124,20:30:00==>20:40:00,95201,10,3,0.3,9,579,72,39,21,,,
31,125,20:40:00==>20:50:00,95201,14,3,0.21428571428571427,6,633,70,45,23,2,6,90
31,126,20:50:00==>21:00:00,95201,4,0,0,21,530,74,14,17,2,6,90
31,127,21:00:00==>21:10:00,95201,12,2,0.16666666666666666,15,578,71,21,12,2,6,90
31,128,21:10:00==>21:20:00,95201,10,0,0,17,529,55,15,18,2,6,90
31,129,21:20:00==>21:30:00,95201,10,1,0.1,19,551,96,29,26,2,6,90
31,130,21:30:00==>21:40:00,95201,8,1,0.125,18,632,101,21,9,,,
31,131,21:40:00==>21:50:00,95201,13,3,0.23076923076923078,7,656,68,22,30,2,6,117
31,132,21:50:00==>22:00:00,95201,3,0,0,8,596,53,19,20,2,6,117
31,133,22:00:00==>22:10:00,95201,10,2,0.2,17,634,39,10,20,2,6,117
31,134,22:10:00==>22:20:00,95201,3,0,0,10,641,75,13,21,2,5,117
31,135,22:20:00==>22:30:00,95201,5,0,0,10,624,63,18,24,2,5,117
31,136,22:30:00==>22:40:00,95201,7,0,0,7,623,68,14,5,2,5,117
31,137,22:40:00==>22:50:00,95201,12,1,0.08333333333333333,15,541,65,19,15,2,5,134
31,138,22:50:00==>23:00:00,95201,3,1,0.3333333333333333,10,586,52,13,15,2,5,134
31,139,23:00:00==>23:10:00,95201,6,0,0,13,604,49,25,3,2,5,134
31,140,23:10:00==>23:20:00,95201,3,0,0,12,550,74,23,11,2,5,134
31,141,23:20:00==>23:30:00,95201,6,1,0.16666666666666666,13,561,57,20,15,2,5,134
31,142,23:30:00==>23:40:00,95201,5,2,0.4,4,528,46,14,13,2,5,134
31,143,23:40:00==>23:50:00,95201,6,1,0.16666666666666666,8,562,46,23,5,2,5,132
31,144,23:50:00==>00:00:00,95201,4,0,0,9,574,52,9,12,2,4,132
32,1,00:00:00==>00:10:00,64325,1,1,1,3,,,,,,,
32,2,00:10:00==>00:20:00,64325,0,0,NaN,6,119,11,1,1,,,
32,3,00:20:00==>00:30:00,64325,1,1,1,3,131,10,2,1,,,
32,4,00:30:00==>00:40:00,64325,0,0,NaN,2,174,5,0,0,3,5,174
32,5,00:40:00==>00:50:00,64325,0,0,NaN,2,179,6,3,1,3,5,176
32,6,00:50:00==>01:00:00,64325,5,3,0.6,2,160,8,4,0,3,5,176
32,7,01:00:00==>01:10:00,64325,0,0,NaN,0,72,7,4,1,3,5,176
32,8,01:10:00==>01:20:00,64325,1,0,0,1,95,5,1,2,3,5,176
32,9,01:20:00==>01:30:00,64325,0,0,NaN,2,115,5,1,0,3,5,176
32,10,01:30:00==>01:40:00,64325,0,0,NaN,0,83,4,0,0,3,5,176
32,11,01:40:00==>01:50:00,64325,0,0,NaN,0,91,1,3,1,3,5,188
32,12,01:50:00==>02:00:00,64325,1,1,1,0,75,5,0,0,3,5,188
32,13,02:00:00==>02:10:00,64325,0,0,NaN,1,61,0,0,0,3,5,188
32,14,02:10:00==>02:20:00,64325,0,0,NaN,0,48,4,0,0,3,5,188
32,15,02:20:00==>02:30:00,64325,0,0,NaN,0,56,0,0,1,3,5,188
32,16,02:30:00==>02:40:00,64325,0,0,NaN,0,86,1,1,1,3,5,188
32,17,02:40:00==>02:50:00,64325,0,0,NaN,0,44,0,2,0,3,5,188
32,18,02:50:00==>03:00:00,64325,3,3,1,0,51,1,3,0,3,5,188
32,19,03:00:00==>03:10:00,64325,0,0,NaN,0,38,4,0,0,3,5,187
32,20,03:10:00==>03:20:00,64325,0,0,NaN,0,61,2,0,0,3,5,187
32,21,03:20:00==>03:30:00,64325,0,0,NaN,1,20,0,0,0,3,5,187
32,22,03:30:00==>03:40:00,64325,0,0,NaN,1,37,0,0,0,3,5,187
32,23,03:40:00==>03:50:00,64325,0,0,NaN,0,29,0,0,0,3,5,187
32,24,03:50:00==>04:00:00,64325,0,0,NaN,0,17,2,0,0,3,5,187
32,25,04:00:00==>04:10:00,64325,0,0,NaN,0,36,0,0,0,3,5,179
32,26,04:10:00==>04:20:00,64325,0,0,NaN,0,49,4,0,0,3,5,179
32,27,04:20:00==>04:30:00,64325,0,0,NaN,0,38,2,0,0,3,5,179
32,28,04:30:00==>04:40:00,64325,0,0,NaN,0,39,3,3,0,3,5,179
32,29,04:40:00==>04:50:00,64325,0,0,NaN,0,35,0,1,0,3,4,179
32,30,04:50:00==>05:00:00,64325,0,0,NaN,0,15,2,2,0,3,4,168
32,31,05:00:00==>05:10:00,64325,0,0,NaN,0,14,1,0,0,3,4,168
32,32,05:10:00==>05:20:00,64325,0,0,NaN,0,30,1,0,1,3,4,168
32,33,05:20:00==>05:30:00,64325,0,0,NaN,0,24,2,0,0,3,4,168
32,34,05:30:00==>05:40:00,64325,0,0,NaN,0,47,0,2,1,3,4,168
32,35,05:40:00==>05:50:00,64325,0,0,NaN,0,20,2,1,1,3,4,161
32,36,05:50:00==>06:00:00,64325,0,0,NaN,0,77,3,0,0,3,4,161
32,37,06:00:00==>06:10:00,64325,0,0,NaN,0,103,5,0,0,3,4,161
32,38,06:10:00==>06:20:00,64325,0,0,NaN,0,42,5,0,0,3,4,161
32,39,06:20:00==>06:30:00,64325,0,0,NaN,0,32,0,0,2,3,4,161
32,40,06:30:00==>06:40:00,64325,0,0,NaN,2,32,2,0,0,3,4,161
32,41,06:40:00==>06:50:00,64325,2,0,0,0,81,7,3,2,3,4,154
32,42,06:50:00==>07:00:00,64325,1,0,0,1,97,8,4,0,2,4,154
32,43,07:00:00==>07:10:00,64325,0,0,NaN,1,132,15,4,9,2,4,154
32,44,07:10:00==>07:20:00,64325,4,0,0,2,130,16,3,5,2,4,154
32,45,07:20:00==>07:30:00,64325,3,0,0,4,150,16,5,5,2,4,154
32,46,07:30:00==>07:40:00,64325,2,1,0.5,5,154,31,8,5,2,4,154
32,47,07:40:00==>07:50:00,64325,4,0,0,0,148,25,4,2,,,
32,48,07:50:00==>08:00:00,64325,3,0,0,1,182,34,6,5,2,4,154
32,49,08:00:00==>08:10:00,64325,8,0,0,2,165,19,8,1,2,4,151
32,50,08:10:00==>08:20:00,64325,5,1,0.2,9,178,32,6,1,,,
32,51,08:20:00==>08:30:00,64325,5,0,0,6,138,23,3,1,,,
32,52,08:30:00==>08:40:00,64325,2,0,0,3,181,21,1,7,2,4,151
32,53,08:40:00==>08:50:00,64325,6,1,0.16666666666666666,8,154,17,2,3,,,
32,54,08:50:00==>09:00:00,64325,1,0,0,2,157,10,2,5,,,
32,55,09:00:00==>09:10:00,64325,8,5,0.625,0,175,15,4,2,2,5,149
32,56,09:10:00==>09:20:00,64325,2,0,0,1,197,12,7,2,,,
32,57,09:20:00==>09:30:00,64325,0,0,NaN,2,133,22,2,2,,,
32,58,09:30:00==>09:40:00,64325,0,0,NaN,3,123,11,3,0,,,
32,59,09:40:00==>09:50:00,64325,0,0,NaN,1,100,6,4,3,2,6,146
32,60,09:50:00==>10:00:00,64325,1,0,0,0,145,18,3,1,,,
32,61,10:00:00==>10:10:00,64325,1,0,0,1,112,14,4,1,,,
32,62,10:10:00==>10:20:00,64325,3,1,0.3333333333333333,1,146,15,1,1,2,7,146
32,63,10:20:00==>10:30:00,64325,3,0,0,1,134,15,7,6,,,
32,64,10:30:00==>10:40:00,64325,0,0,NaN,2,113,18,3,1,,,
32,65,10:40:00==>10:50:00,64325,0,0,NaN,3,141,3,2,3,2,8,141
32,66,10:50:00==>11:00:00,64325,3,0,0,2,113,13,1,5,2,8,141
32,67,11:00:00==>11:10:00,64325,2,1,0.5,2,129,13,2,3,,,
32,68,11:10:00==>11:20:00,64325,1,0,0,2,142,16,2,7,2,9,141
32,69,11:20:00==>11:30:00,64325,2,0,0,5,150,22,2,3,,,
32,70,11:30:00==>11:40:00,64325,0,0,NaN,4,149,16,4,7,2,9,141
32,71,11:40:00==>11:50:00,64325,2,0,0,2,172,9,2,1,,,
32,72,11:50:00==>12:00:00,64325,2,0,0,5,111,13,3,0,2,9,141
32,73,12:00:00==>12:10:00,64325,2,0,0,1,93,25,2,1,2,9,141
32,74,12:10:00==>12:20:00,64325,6,3,0.5,1,115,18,3,9,2,9,141
32,75,12:20:00==>12:30:00,64325,5,1,0.2,0,117,26,6,4,2,9,141
32,76,12:30:00==>12:40:00,64325,4,0,0,2,108,11,8,4,2,9,143
32,77,12:40:00==>12:50:00,64325,4,0,0,2,132,8,2,1,2,9,123
32,78,12:50:00==>13:00:00,64325,2,0,0,2,115,7,4,6,2,9,123
32,79,13:00:00==>13:10:00,64325,1,0,0,0,111,18,7,4,2,9,123
32,80,13:10:00==>13:20:00,64325,1,0,0,2,138,17,2,5,2,10,123
32,81,13:20:00==>13:30:00,64325,1,0,0,0,134,13,5,1,2,10,123
32,82,13:30:00==>13:40:00,64325,2,0,0,1,141,16,5,2,2,10,123
32,83,13:40:00==>13:50:00,64325,3,0,0,0,159,17,3,2,2,10,97
32,84,13:50:00==>14:00:00,64325,4,1,0.25,1,123,4,1,1,2,10,97
32,85,14:00:00==>14:10:00,64325,2,0,0,1,182,14,1,3,2,11,97
32,86,14:10:00==>14:20:00,64325,2,0,0,2,148,13,0,0,2,11,97
32,87,14:20:00==>14:30:00,64325,0,0,NaN,3,176,27,4,5,2,11,97
32,88,14:30:00==>14:40:00,64325,1,0,0,0,136,11,2,0,2,11,97
32,89,14:40:00==>14:50:00,64325,1,1,1,1,146,7,3,3,2,11,84
32,90,14:50:00==>15:00:00,64325,5,0,0,3,132,26,3,7,2,11,84
32,91,15:00:00==>15:10:00,64325,2,0,0,2,140,8,4,2,2,11,84
32,92,15:10:00==>15:20:00,64325,1,1,1,2,152,14,2,1,,,
32,93,15:20:00==>15:30:00,64325,3,1,0.3333333333333333,3,156,32,2,0,2,11,84
32,94,15:30:00==>15:40:00,64325,3,2,0.6666666666666666,4,137,14,6,1,2,11,84
32,95,15:40:00==>15:50:00,64325,2,0,0,3,143,17,6,0,,,
32,96,15:50:00==>16:00:00,64325,1,0,0,5,178,21,14,4,2,10,83
32,97,16:00:00==>16:10:00,64325,5,2,0.4,1,141,15,4,1,2,11,83
32,98,16:10:00==>16:20:00,64325,3,0,0,2,147,24,10,2,2,10,83
32,99,16:20:00==>16:30:00,64325,5,0,0,2,196,15,4,6,2,10,83
32,100,16:30:00==>16:40:00,64325,1,0,0,1,228,26,9,6,,,
32,101,16:40:00==>16:50:00,64325,6,1,0.16666666666666666,2,170,39,6,1,2,10,83
32,102,16:50:00==>17:00:00,64325,4,0,0,3,181,33,5,6,2,10,83
32,103,17:00:00==>17:10:00,64325,6,0,0,6,194,35,8,4,2,10,83
32,104,17:10:00==>17:20:00,64325,9,5,0.5555555555555556,2,209,29,6,5,2,9,83
32,105,17:20:00==>17:30:00,64325,2,0,0,5,194,49,7,7,2,9,83
32,106,17:30:00==>17:40:00,64325,5,0,0,4,204,22,2,7,2,9,81
32,107,17:40:00==>17:50:00,64325,2,0,0,1,167,20,11,3,2,9,80
32,108,17:50:00==>18:00:00,64325,2,0,0,12,171,27,1,2,2,8,80
32,109,18:00:00==>18:10:00,64325,2,0,0,5,211,19,2,2,2,8,80
32,110,18:10:00==>18:20:00,64325,6,0,0,3,133,34,2,2,2,8,80
32,111,18:20:00==>18:30:00,64325,2,0,0,2,160,32,6,3,2,8,80
32,112,18:30:00==>18:40:00,64325,4,0,0,2,147,23,11,6,2,8,80
32,113,18:40:00==>18:50:00,64325,3,0,0,3,176,29,8,1,2,7,79
32,114,18:50:00==>19:00:00,64325,4,0,0,2,181,28,1,6,2,7,79
32,115,19:00:00==>19:10:00,64325,6,2,0.3333333333333333,3,173,22,6,4,2,7,79
32,116,19:10:00==>19:20:00,64325,2,1,0.5,1,157,16,7,3,2,7,79
32,117,19:20:00==>19:30:00,64325,3,1,0.3333333333333333,2,191,34,2,4,2,7,79
32,118,19:30:00==>19:40:00,64325,5,0,0,4,137,27,5,3,,,
32,119,19:40:00==>19:50:00,64325,2,0,0,4,147,20,7,3,2,7,90
32,120,19:50:00==>20:00:00,64325,3,0,0,2,156,18,4,1,2,7,90
32,121,20:00:00==>20:10:00,64325,2,0,0,1,152,29,2,0,2,7,90
32,122,20:10:00==>20:20:00,64325,4,0,0,5,125,20,2,0,,,
32,123,20:20:00==>20:30:00,64325,4,1,0.25,5,121,16,5,0,2,6,90
32,124,20:30:00==>20:40:00,64325,3,0,0,2,120,21,5,6,,,
32,125,20:40:00==>20:50:00,64325,0,0,NaN,0,201,13,1,4,2,6,90
32,126,20:50:00==>21:00:00,64325,4,0,0,6,159,8,5,5,2,6,90
32,127,21:00:00==>21:10:00,64325,8,1,0.125,7,205,11,0,2,2,6,90
32,128,21:10:00==>21:20:00,64325,1,0,0,4,194,19,4,1,2,6,90
32,129,21:20:00==>21:30:00,64325,3,0,0,4,173,13,3,0,2,6,90
32,130,21:30:00==>21:40:00,64325,0,0,NaN,6,126,8,2,0,,,
32,131,21:40:00==>21:50:00,64325,7,2,0.2857142857142857,10,144,6,0,0,2,6,117
32,132,21:50:00==>22:00:00,64325,0,0,NaN,13,197,12,1,1,2,6,117
32,133,22:00:00==>22:10:00,64325,4,1,0.25,8,201,13,4,2,2,6,117
32,134,22:10:00==>22:20:00,64325,0,0,NaN,3,152,17,0,2,2,5,117
32,135,22:20:00==>22:30:00,64325,1,0,0,2,134,14,1,1,2,5,117
32,136,22:30:00==>22:40:00,64325,1,0,0,2,146,14,2,2,2,5,117
32,137,22:40:00==>22:50:00,64325,1,1,1,6,147,11,3,3,2,5,134
32,138,22:50:00==>23:00:00,64325,3,1,0.3333333333333333,1,164,10,0,4,2,5,134
32,139,23:00:00==>23:10:00,64325,0,0,NaN,1,115,5,5,1,2,5,134
32,140,23:10:00==>23:20:00,64325,2,2,1,2,171,18,2,0,2,5,134
32,141,23:20:00==>23:30:00,64325,2,1,0.5,3,148,11,6,0,2,5,134
32,142,23:30:00==>23:40:00,64325,2,1,0.5,2,106,11,0,2,2,5,134
32,143,23:40:00==>23:50:00,64325,0,0,NaN,2,171,5,0,0,2,5,132
32,144,23:50:00==>00:00:00,64325,2,0,0,3,209,10,2,0,2,4,132
33,1,00:00:00==>00:10:00,102256,1,0,0,4,,,,,,,
33,2,00:10:00==>00:20:00,102256,3,0,0,2,204,37,13,12,,,
33,3,00:20:00==>00:30:00,102256,0,0,NaN,3,160,37,6,6,,,
33,4,00:30:00==>00:40:00,102256,0,0,NaN,2,136,43,19,10,3,5,174
33,5,00:40:00==>00:50:00,102256,5,2,0.4,0,148,35,5,4,3,5,176
33,6,00:50:00==>01:00:00,102256,2,0,0,0,156,22,0,0,3,5,176
33,7,01:00:00==>01:10:00,102256,3,1,0.3333333333333333,1,177,46,16,7,3,5,176
33,8,01:10:00==>01:20:00,102256,1,1,1,1,114,26,5,6,3,5,176
33,9,01:20:00==>01:30:00,102256,2,1,0.5,1,114,46,5,2,3,5,176
33,10,01:30:00==>01:40:00,102256,2,0,0,0,60,8,2,2,3,5,176
33,11,01:40:00==>01:50:00,102256,1,0,0,0,126,25,11,3,3,5,188
33,12,01:50:00==>02:00:00,102256,1,0,0,2,99,17,4,2,3,5,188
33,13,02:00:00==>02:10:00,102256,1,0,0,5,103,9,4,7,3,5,188
33,14,02:10:00==>02:20:00,102256,0,0,NaN,0,83,21,12,5,3,5,188
33,15,02:20:00==>02:30:00,102256,2,1,0.5,0,102,7,4,3,3,5,188
33,16,02:30:00==>02:40:00,102256,0,0,NaN,0,60,9,4,2,3,5,188
33,17,02:40:00==>02:50:00,102256,0,0,NaN,0,89,24,3,3,3,5,188
33,18,02:50:00==>03:00:00,102256,0,0,NaN,1,31,9,0,1,3,5,188
33,19,03:00:00==>03:10:00,102256,1,1,1,0,52,16,13,4,3,5,187
33,20,03:10:00==>03:20:00,102256,0,0,NaN,0,78,5,0,2,3,5,187
33,21,03:20:00==>03:30:00,102256,0,0,NaN,0,95,4,0,1,3,5,187
33,22,03:30:00==>03:40:00,102256,3,3,1,0,86,8,5,2,3,5,187
33,23,03:40:00==>03:50:00,102256,3,3,1,1,27,4,3,3,3,5,187
33,24,03:50:00==>04:00:00,102256,0,0,NaN,0,68,8,3,1,3,5,187
33,25,04:00:00==>04:10:00,102256,0,0,NaN,0,43,16,3,0,3,5,179
33,26,04:10:00==>04:20:00,102256,0,0,NaN,0,73,17,2,1,3,5,179
33,27,04:20:00==>04:30:00,102256,2,2,1,1,46,12,6,1,3,5,179
33,28,04:30:00==>04:40:00,102256,0,0,NaN,1,79,5,0,3,3,5,179
33,29,04:40:00==>04:50:00,102256,1,0,0,0,27,9,2,2,3,4,179
33,30,04:50:00==>05:00:00,102256,1,0,0,0,96,14,0,5,3,4,168
33,31,05:00:00==>05:10:00,102256,0,0,NaN,0,85,11,7,3,3,4,168
33,32,05:10:00==>05:20:00,102256,0,0,NaN,1,60,5,1,9,3,4,168
33,33,05:20:00==>05:30:00,102256,1,0,0,0,80,2,0,0,3,4,168
33,34,05:30:00==>05:40:00,102256,0,0,NaN,0,111,19,2,2,3,4,168
33,35,05:40:00==>05:50:00,102256,0,0,NaN,0,27,9,1,0,3,4,161
33,36,05:50:00==>06:00:00,102256,0,0,NaN,0,99,9,9,5,3,4,161
33,37,06:00:00==>06:10:00,102256,0,0,NaN,1,93,16,4,5,3,4,161
33,38,06:10:00==>06:20:00,102256,1,0,0,0,77,6,13,3,3,4,161
33,39,06:20:00==>06:30:00,102256,1,0,0,1,79,9,9,13,3,4,161
33,40,06:30:00==>06:40:00,102256,2,0,0,0,110,23,7,13,3,4,161
33,41,06:40:00==>06:50:00,102256,5,0,0,0,121,24,19,11,3,4,154
33,42,06:50:00==>07:00:00,102256,3,0,0,1,207,43,16,15,2,4,154
33,43,07:00:00==>07:10:00,102256,10,1,0.1,1,173,65,10,8,2,4,154
33,44,07:10:00==>07:20:00,102256,14,0,0,4,253,94,11,8,2,4,154
33,45,07:20:00==>07:30:00,102256,9,0,0,7,242,54,23,8,2,4,154
33,46,07:30:00==>07:40:00,102256,14,1,0.07142857142857142,6,242,97,36,13,2,4,154
33,47,07:40:00==>07:50:00,102256,8,1,0.125,5,263,76,31,12,,,
33,48,07:50:00==>08:00:00,102256,12,0,0,7,209,95,29,21,2,4,154
33,49,08:00:00==>08:10:00,102256,10,0,0,10,234,73,44,25,2,4,151
33,50,08:10:00==>08:20:00,102256,13,0,0,4,248,68,25,23,,,
33,51,08:20:00==>08:30:00,102256,14,2,0.14285714285714285,9,234,83,19,5,,,
33,52,08:30:00==>08:40:00,102256,15,0,0,6,227,88,15,12,2,4,151
33,53,08:40:00==>08:50:00,102256,14,0,0,10,266,87,22,8,,,
33,54,08:50:00==>09:00:00,102256,8,0,0,5,200,83,37,6,,,
33,55,09:00:00==>09:10:00,102256,6,0,0,16,195,88,25,12,2,5,149
33,56,09:10:00==>09:20:00,102256,5,0,0,5,192,98,35,13,,,
33,57,09:20:00==>09:30:00,102256,8,0,0,5,204,64,15,12,,,
33,58,09:30:00==>09:40:00,102256,7,1,0.14285714285714285,6,230,62,10,6,,,
33,59,09:40:00==>09:50:00,102256,12,3,0.25,7,223,86,15,8,2,6,146
33,60,09:50:00==>10:00:00,102256,13,2,0.15384615384615385,6,213,75,10,7,,,
33,61,10:00:00==>10:10:00,102256,10,1,0.1,8,279,63,22,30,,,
33,62,10:10:00==>10:20:00,102256,16,3,0.1875,7,230,76,18,17,2,7,146
