area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4,weather,temperature,pm25
35,80,13:10:00==>13:20:00,64823,16,0,0,21,242,36,10,15,,,
35,81,13:20:00==>13:30:00,64823,24,0,0,23,298,63,7,5,,,
35,82,13:30:00==>13:40:00,64823,18,1,0.05555555555555555,23,286,49,10,3,,,
35,83,13:40:00==>13:50:00,64823,19,2,0.10526315789473684,20,295,62,9,5,,,
35,84,13:50:00==>14:00:00,64823,21,1,0.047619047619047616,15,282,46,4,5,,,
35,85,14:00:00==>14:10:00,64823,17,0,0,11,278,43,9,6,,,
35,86,14:10:00==>14:20:00,64823,11,0,0,4,253,56,10,6,,,
35,87,14:20:00==>14:30:00,64823,17,0,0,11,270,45,3,8,,,
35,88,14:30:00==>14:40:00,64823,23,0,0,14,275,56,16,6,,,
35,89,14:40:00==>14:50:00,64823,15,2,0.13333333333333333,13,280,51,8,3,,,
35,90,14:50:00==>15:00:00,64823,16,1,0.0625,10,280,55,6,3,,,
35,91,15:00:00==>15:10:00,64823,16,1,0.0625,8,231,32,21,4,,,
35,92,15:10:00==>15:20:00,64823,22,1,0.045454545454545456,13,218,29,12,3,,,
35,93,15:20:00==>15:30:00,64823,18,2,0.1111111111111111,23,204,47,10,3,,,
35,94,15:30:00==>15:40:00,64823,13,1,0.07692307692307693,11,225,36,14,5,,,
35,95,15:40:00==>15:50:00,64823,21,3,0.14285714285714285,2,274,45,9,2,,,
35,96,15:50:00==>16:00:00,64823,16,1,0.0625,8,221,36,10,6,,,
35,97,16:00:00==>16:10:00,64823,26,2,0.07692307692307693,13,220,32,20,9,,,
35,98,16:10:00==>16:20:00,64823,26,1,0.038461538461538464,10,292,55,15,8,,,
35,99,16:20:00==>16:30:00,64823,20,1,0.05,18,262,51,5,6,,,
35,100,16:30:00==>16:40:00,64823,23,1,0.043478260869565216,14,303,51,14,6,,,
35,101,16:40:00==>16:50:00,64823,33,3,0.09090909090909091,17,321,45,11,8,,,
35,102,16:50:00==>17:00:00,64823,27,3,0.1111111111111111,9,256,55,20,3,,,
35,103,17:00:00==>17:10:00,64823,48,1,0.020833333333333332,10,345,46,20,3,,,
35,104,17:10:00==>17:20:00,64823,30,2,0.06666666666666667,28,364,66,11,11,,,
35,105,17:20:00==>17:30:00,64823,36,4,0.1111111111111111,13,383,69,9,5,,,
35,106,17:30:00==>17:40:00,64823,37,3,0.08108108108108109,38,346,69,26,7,,,
35,107,17:40:00==>17:50:00,64823,42,8,0.19047619047619047,16,324,58,4,8,,,
35,108,17:50:00==>18:00:00,64823,42,6,0.14285714285714285,23,329,74,14,6,,,
35,109,18:00:00==>18:10:00,64823,51,13,0.2549019607843137,26,323,65,6,6,,,
35,110,18:10:00==>18:20:00,64823,52,21,0.40384615384615385,13,312,41,9,4,,,
35,111,18:20:00==>18:30:00,64823,66,29,0.4393939393939394,23,315,67,5,4,,,
35,112,18:30:00==>18:40:00,64823,53,10,0.18867924528301888,28,328,51,6,3,,,
35,113,18:40:00==>18:50:00,64823,41,5,0.12195121951219512,13,365,54,6,11,,,
35,114,18:50:00==>19:00:00,64823,47,11,0.23404255319148937,17,340,32,4,9,,,
35,115,19:00:00==>19:10:00,64823,48,22,0.4583333333333333,12,343,47,7,4,4,1,44
35,116,19:10:00==>19:20:00,64823,36,15,0.4166666666666667,15,322,66,7,4,,,
35,117,19:20:00==>19:30:00,64823,37,12,0.32432432432432434,13,326,45,3,9,4,1,44
35,118,19:30:00==>19:40:00,64823,39,4,0.10256410256410256,10,317,37,17,5,4,2,44
35,119,19:40:00==>19:50:00,64823,18,1,0.05555555555555555,12,272,45,11,5,4,1,48
35,120,19:50:00==>20:00:00,64823,29,7,0.2413793103448276,8,335,23,6,9,4,1,48
35,121,20:00:00==>20:10:00,64823,35,4,0.11428571428571428,25,272,60,12,9,4,1,48
35,122,20:10:00==>20:20:00,64823,33,5,0.15151515151515152,17,348,31,15,8,4,1,48
35,123,20:20:00==>20:30:00,64823,28,2,0.07142857142857142,20,307,48,10,8,2,1,48
35,124,20:30:00==>20:40:00,64823,27,2,0.07407407407407407,18,276,42,16,5,2,1,48
35,125,20:40:00==>20:50:00,64823,22,1,0.045454545454545456,8,354,30,8,2,2,1,53
35,126,20:50:00==>21:00:00,64823,22,3,0.13636363636363635,10,289,46,8,1,2,1,53
35,127,21:00:00==>21:10:00,64823,12,1,0.08333333333333333,9,278,39,10,4,2,1,53
35,128,21:10:00==>21:20:00,64823,12,7,0.5833333333333334,11,279,19,5,5,2,1,53
35,129,21:20:00==>21:30:00,64823,20,13,0.65,13,246,24,1,1,2,1,53
35,130,21:30:00==>21:40:00,64823,13,6,0.46153846153846156,11,236,32,4,2,2,1,53
35,131,21:40:00==>21:50:00,64823,16,4,0.25,15,277,40,6,4,2,1,53
35,132,21:50:00==>22:00:00,64823,11,3,0.2727272727272727,15,241,30,4,6,2,1,53
35,133,22:00:00==>22:10:00,64823,11,1,0.09090909090909091,12,277,18,6,2,2,1,53
35,134,22:10:00==>22:20:00,64823,10,1,0.1,4,242,23,2,8,2,1,53
35,135,22:20:00==>22:30:00,64823,4,1,0.25,7,243,21,5,7,2,1,53
35,136,22:30:00==>22:40:00,64823,5,0,0,5,258,26,11,11,2,1,58
35,137,22:40:00==>22:50:00,64823,10,0,0,7,273,29,4,4,2,1,58
35,138,22:50:00==>23:00:00,64823,4,0,0,5,276,31,4,4,2,1,58
35,139,23:00:00==>23:10:00,64823,3,0,0,4,296,32,7,3,2,1,58
35,140,23:10:00==>23:20:00,64823,5,0,0,5,289,27,1,0,2,1,58
35,141,23:20:00==>23:30:00,64823,3,0,0,3,285,23,3,4,2,1,58
35,142,23:30:00==>23:40:00,64823,2,0,0,1,271,25,3,2,2,1,58
35,143,23:40:00==>23:50:00,64823,7,1,0.14285714285714285,5,221,17,5,3,2,1,59
35,144,23:50:00==>00:00:00,64823,3,1,0.3333333333333333,4,170,5,1,4,2,1,59
36,1,00:00:00==>00:10:00,43824,2,1,0.5,8,,,,,,,
36,2,00:10:00==>00:20:00,43824,1,0,0,4,217,20,8,3,,,
36,3,00:20:00==>00:30:00,43824,0,0,NaN,0,205,13,10,3,,,
36,4,00:30:00==>00:40:00,43824,0,0,NaN,4,210,23,6,3,,,
36,5,00:40:00==>00:50:00,43824,3,0,0,3,201,17,6,1,,,
36,6,00:50:00==>01:00:00,43824,1,0,0,4,150,8,5,4,,,
36,7,01:00:00==>01:10:00,43824,0,0,NaN,2,140,17,2,1,,,
36,8,01:10:00==>01:20:00,43824,0,0,NaN,2,155,12,8,8,,,
36,9,01:20:00==>01:30:00,43824,2,1,0.5,2,141,6,4,1,,,
36,10,01:30:00==>01:40:00,43824,0,0,NaN,6,156,15,6,12,,,
36,11,01:40:00==>01:50:00,43824,2,0,0,4,91,14,1,10,,,
36,12,01:50:00==>02:00:00,43824,1,0,0,0,126,9,2,4,,,
36,13,02:00:00==>02:10:00,43824,2,0,0,0,126,16,0,9,,,
36,14,02:10:00==>02:20:00,43824,0,0,NaN,1,160,20,8,6,,,
36,15,02:20:00==>02:30:00,43824,2,1,0.5,0,93,8,2,8,,,
36,16,02:30:00==>02:40:00,43824,0,0,NaN,0,131,12,3,8,,,
36,17,02:40:00==>02:50:00,43824,2,0,0,1,121,16,7,3,,,
36,18,02:50:00==>03:00:00,43824,1,0,0,3,121,14,1,6,,,
36,19,03:00:00==>03:10:00,43824,3,1,0.3333333333333333,0,152,17,1,11,,,
36,20,03:10:00==>03:20:00,43824,2,0,0,0,105,10,4,16,,,
36,21,03:20:00==>03:30:00,43824,0,0,NaN,0,130,19,5,2,,,
36,22,03:30:00==>03:40:00,43824,0,0,NaN,3,60,9,10,7,,,
36,23,03:40:00==>03:50:00,43824,0,0,NaN,0,107,7,9,5,,,
36,24,03:50:00==>04:00:00,43824,1,0,0,0,94,24,1,4,,,
36,25,04:00:00==>04:10:00,43824,0,0,NaN,0,104,7,0,9,,,
36,26,04:10:00==>04:20:00,43824,0,0,NaN,1,97,6,2,1,,,
36,27,04:20:00==>04:30:00,43824,0,0,NaN,0,129,8,2,1,,,
36,28,04:30:00==>04:40:00,43824,1,0,0,0,86,3,1,6,,,
36,29,04:40:00==>04:50:00,43824,2,1,0.5,0,117,4,5,3,,,
36,30,04:50:00==>05:00:00,43824,1,0,0,0,124,6,4,7,,,
36,31,05:00:00==>05:10:00,43824,0,0,NaN,0,130,5,6,8,,,
36,32,05:10:00==>05:20:00,43824,0,0,NaN,0,76,11,3,4,,,
36,33,05:20:00==>05:30:00,43824,0,0,NaN,0,113,6,3,2,,,
36,34,05:30:00==>05:40:00,43824,0,0,NaN,0,106,14,0,1,,,
36,35,05:40:00==>05:50:00,43824,0,0,NaN,2,91,13,3,1,,,
36,36,05:50:00==>06:00:00,43824,1,0,0,3,109,2,2,6,,,
36,37,06:00:00==>06:10:00,43824,1,0,0,0,120,18,9,15,,,
36,38,06:10:00==>06:20:00,43824,0,0,NaN,2,174,13,4,8,,,
36,39,06:20:00==>06:30:00,43824,1,0,0,1,159,16,0,8,,,
36,40,06:30:00==>06:40:00,43824,4,0,0,1,165,28,6,4,,,
36,41,06:40:00==>06:50:00,43824,6,1,0.16666666666666666,6,187,35,6,10,,,
36,42,06:50:00==>07:00:00,43824,16,0,0,2,235,25,5,7,,,
36,43,07:00:00==>07:10:00,43824,12,1,0.08333333333333333,6,251,24,8,9,4,1,49
36,44,07:10:00==>07:20:00,43824,19,0,0,11,287,51,10,7,4,1,49
36,45,07:20:00==>07:30:00,43824,41,3,0.07317073170731707,31,260,61,24,13,,,
36,46,07:30:00==>07:40:00,43824,49,2,0.04081632653061224,28,290,58,19,14,4,1,49
36,47,07:40:00==>07:50:00,43824,42,1,0.023809523809523808,39,338,64,24,11,,,
36,48,07:50:00==>08:00:00,43824,69,3,0.043478260869565216,34,382,78,17,5,4,1,50
36,49,08:00:00==>08:10:00,43824,99,32,0.32323232323232326,48,407,81,10,8,,,
36,50,08:10:00==>08:20:00,43824,72,21,0.2916666666666667,54,458,71,15,14,4,1,50
36,51,08:20:00==>08:30:00,43824,60,22,0.36666666666666664,66,410,51,11,14,,,
36,52,08:30:00==>08:40:00,43824,46,13,0.2826086956521739,29,392,32,14,7,,,
36,53,08:40:00==>08:50:00,43824,39,11,0.28205128205128205,36,415,47,8,12,,,
36,54,08:50:00==>09:00:00,43824,39,5,0.1282051282051282,16,410,51,13,10,4,1,49
36,55,09:00:00==>09:10:00,43824,22,1,0.045454545454545456,14,401,29,25,7,,,
36,56,09:10:00==>09:20:00,43824,23,0,0,15,371,40,13,2,,,
36,57,09:20:00==>09:30:00,43824,21,1,0.047619047619047616,10,379,46,8,8,4,1,49
36,58,09:30:00==>09:40:00,43824,20,0,0,11,376,43,12,10,,,
36,59,09:40:00==>09:50:00,43824,22,0,0,7,373,35,7,9,4,1,49
36,60,09:50:00==>10:00:00,43824,16,0,0,11,394,45,18,8,,,
36,61,10:00:00==>10:10:00,43824,26,2,0.07692307692307693,14,374,52,18,16,,,
36,62,10:10:00==>10:20:00,43824,24,1,0.041666666666666664,7,411,38,10,8,,,
36,63,10:20:00==>10:30:00,43824,13,1,0.07692307692307693,7,348,37,16,11,,,
36,64,10:30:00==>10:40:00,43824,10,1,0.1,7,293,50,21,8,,,
36,65,10:40:00==>10:50:00,43824,18,0,0,10,338,31,15,10,,,
36,66,10:50:00==>11:00:00,43824,16,0,0,13,361,46,14,10,,,
36,67,11:00:00==>11:10:00,43824,15,1,0.06666666666666667,10,316,38,13,14,,,
36,68,11:10:00==>11:20:00,43824,23,3,0.13043478260869565,6,303,58,14,15,,,
36,69,11:20:00==>11:30:00,43824,14,0,0,8,363,31,12,5,,,
36,70,11:30:00==>11:40:00,43824,15,1,0.06666666666666667,10,323,43,8,11,,,
36,71,11:40:00==>11:50:00,43824,20,1,0.05,13,349,39,12,0,,,
36,72,11:50:00==>12:00:00,43824,20,0,0,17,366,49,21,8,,,
36,73,12:00:00==>12:10:00,43824,15,0,0,7,379,53,27,12,,,
36,74,12:10:00==>12:20:00,43824,21,0,0,10,331,44,18,14,,,
36,75,12:20:00==>12:30:00,43824,10,0,0,7,373,47,9,8,,,
36,76,12:30:00==>12:40:00,43824,13,0,0,6,382,35,12,10,,,
36,77,12:40:00==>12:50:00,43824,14,2,0.14285714285714285,8,382,27,8,8,,,
36,78,12:50:00==>13:00:00,43824,21,2,0.09523809523809523,8,353,37,15,10,,,
36,79,13:00:00==>13:10:00,43824,24,6,0.25,10,388,33,8,16,,,
36,80,13:10:00==>13:20:00,43824,15,0,0,9,353,33,18,7,,,
36,81,13:20:00==>13:30:00,43824,14,0,0,7,363,30,9,14,,,
36,82,13:30:00==>13:40:00,43824,18,0,0,6,398,37,16,9,,,
36,83,13:40:00==>13:50:00,43824,16,2,0.125,5,349,48,23,4,,,
36,84,13:50:00==>14:00:00,43824,17,0,0,12,318,55,11,15,,,
36,85,14:00:00==>14:10:00,43824,13,0,0,12,334,41,4,15,,,
36,86,14:10:00==>14:20:00,43824,11,0,0,9,301,37,11,4,,,
36,87,14:20:00==>14:30:00,43824,15,0,0,7,324,37,16,7,,,
36,88,14:30:00==>14:40:00,43824,12,0,0,11,382,31,8,6,,,
36,89,14:40:00==>14:50:00,43824,13,0,0,7,373,45,16,10,,,
36,90,14:50:00==>15:00:00,43824,16,1,0.0625,12,352,44,12,9,,,
36,91,15:00:00==>15:10:00,43824,9,0,0,4,331,52,16,7,,,
36,92,15:10:00==>15:20:00,43824,9,0,0,11,356,49,8,18,,,
36,93,15:20:00==>15:30:00,43824,9,0,0,10,358,57,7,9,,,
36,94,15:30:00==>15:40:00,43824,11,2,0.18181818181818182,13,320,56,20,10,,,
36,95,15:40:00==>15:50:00,43824,13,0,0,6,313,61,17,2,,,
36,96,15:50:00==>16:00:00,43824,9,0,0,10,326,70,24,17,,,
36,97,16:00:00==>16:10:00,43824,27,2,0.07407407407407407,11,344,33,12,18,,,
36,98,16:10:00==>16:20:00,43824,22,1,0.045454545454545456,13,356,54,26,15,,,
36,99,16:20:00==>16:30:00,43824,21,1,0.047619047619047616,18,389,46,26,10,,,
36,100,16:30:00==>16:40:00,43824,24,1,0.041666666666666664,13,377,63,22,14,,,
36,101,16:40:00==>16:50:00,43824,27,7,0.25925925925925924,17,367,69,13,14,,,
36,102,16:50:00==>17:00:00,43824,33,4,0.12121212121212122,12,355,55,11,12,,,
36,103,17:00:00==>17:10:00,43824,52,0,0,14,387,58,10,8,,,
36,104,17:10:00==>17:20:00,43824,45,3,0.06666666666666667,20,386,53,10,18,,,
36,105,17:20:00==>17:30:00,43824,38,2,0.05263157894736842,26,412,70,24,11,,,
36,106,17:30:00==>17:40:00,43824,46,0,0,35,398,62,18,4,,,
36,107,17:40:00==>17:50:00,43824,36,0,0,15,392,64,17,12,,,
36,108,17:50:00==>18:00:00,43824,36,1,0.027777777777777776,20,407,53,23,11,,,
36,109,18:00:00==>18:10:00,43824,36,0,0,29,394,58,16,12,,,
36,110,18:10:00==>18:20:00,43824,22,0,0,26,408,69,13,11,,,
36,111,18:20:00==>18:30:00,43824,35,4,0.11428571428571428,22,378,69,22,12,,,
36,112,18:30:00==>18:40:00,43824,15,0,0,14,378,58,14,11,,,
36,113,18:40:00==>18:50:00,43824,23,0,0,25,392,61,21,10,,,
36,114,18:50:00==>19:00:00,43824,15,0,0,14,388,68,3,15,,,
36,115,19:00:00==>19:10:00,43824,12,0,0,17,408,44,7,6,4,1,44
36,116,19:10:00==>19:20:00,43824,13,0,0,16,374,57,21,10,,,
36,117,19:20:00==>19:30:00,43824,16,1,0.0625,17,367,74,30,3,4,1,44
36,118,19:30:00==>19:40:00,43824,10,0,0,14,397,57,16,9,4,2,44
36,119,19:40:00==>19:50:00,43824,9,0,0,16,370,56,9,18,4,1,48
36,120,19:50:00==>20:00:00,43824,25,4,0.16,16,370,45,13,13,4,1,48
36,121,20:00:00==>20:10:00,43824,36,3,0.08333333333333333,23,335,62,22,20,4,1,48
36,122,20:10:00==>20:20:00,43824,25,0,0,27,348,44,25,10,4,1,48
36,123,20:20:00==>20:30:00,43824,13,0,0,27,412,53,11,9,2,1,48
36,124,20:30:00==>20:40:00,43824,22,1,0.045454545454545456,34,395,50,26,15,2,1,48
36,125,20:40:00==>20:50:00,43824,13,1,0.07692307692307693,15,367,53,20,11,2,1,53
36,126,20:50:00==>21:00:00,43824,18,0,0,23,354,73,10,5,2,1,53
36,127,21:00:00==>21:10:00,43824,12,1,0.08333333333333333,31,352,44,15,5,2,1,53
36,128,21:10:00==>21:20:00,43824,11,0,0,19,334,54,10,4,2,1,53
36,129,21:20:00==>21:30:00,43824,6,0,0,28,368,44,7,13,2,1,53
36,130,21:30:00==>21:40:00,43824,8,1,0.125,21,333,58,11,5,2,1,53
36,131,21:40:00==>21:50:00,43824,3,0,0,13,332,41,11,4,2,1,53
36,132,21:50:00==>22:00:00,43824,12,3,0.25,13,329,42,5,11,2,1,53
36,133,22:00:00==>22:10:00,43824,8,0,0,16,296,46,15,7,2,1,53
36,134,22:10:00==>22:20:00,43824,14,1,0.07142857142857142,10,303,43,15,9,2,1,53
36,135,22:20:00==>22:30:00,43824,16,12,0.75,12,285,38,8,17,2,1,53
36,136,22:30:00==>22:40:00,43824,10,2,0.2,13,261,49,7,5,2,1,58
36,137,22:40:00==>22:50:00,43824,10,0,0,13,264,43,15,6,2,1,58
36,138,22:50:00==>23:00:00,43824,5,0,0,7,253,43,8,13,2,1,58
36,139,23:00:00==>23:10:00,43824,9,2,0.2222222222222222,7,304,36,9,6,2,1,58
36,140,23:10:00==>23:20:00,43824,1,0,0,10,285,35,10,10,2,1,58
36,141,23:20:00==>23:30:00,43824,4,0,0,9,234,38,10,8,2,1,58
36,142,23:30:00==>23:40:00,43824,1,0,0,6,223,47,11,8,2,1,58
36,143,23:40:00==>23:50:00,43824,3,0,0,4,228,29,13,6,2,1,59
36,144,23:50:00==>00:00:00,43824,6,1,0.16666666666666666,8,235,30,4,1,2,1,59
37,1,00:00:00==>00:10:00,727744,56,6,0.10714285714285714,29,,,,,,,
37,2,00:10:00==>00:20:00,727744,40,1,0.025,35,1490,176,68,58,,,
37,3,00:20:00==>00:30:00,727744,35,0,0,35,1458,178,66,49,,,
37,4,00:30:00==>00:40:00,727744,27,0,0,31,1372,160,55,33,,,
37,5,00:40:00==>00:50:00,727744,24,2,0.08333333333333333,19,1378,157,62,45,,,
37,6,00:50:00==>01:00:00,727744,29,2,0.06896551724137931,15,1306,155,44,35,,,
37,7,01:00:00==>01:10:00,727744,23,3,0.13043478260869565,25,1420,152,58,63,,,
37,8,01:10:00==>01:20:00,727744,18,0,0,22,1416,175,55,36,,,
37,9,01:20:00==>01:30:00,727744,15,1,0.06666666666666667,27,1352,151,52,39,,,
37,10,01:30:00==>01:40:00,727744,18,3,0.16666666666666666,16,1181,134,70,27,,,
37,11,01:40:00==>01:50:00,727744,20,3,0.15,21,1240,119,51,22,,,
37,12,01:50:00==>02:00:00,727744,21,4,0.19047619047619047,10,1132,117,24,24,,,
37,13,02:00:00==>02:10:00,727744,31,5,0.16129032258064516,16,1122,111,27,32,,,
37,14,02:10:00==>02:20:00,727744,14,3,0.21428571428571427,16,1118,128,32,23,,,
37,15,02:20:00==>02:30:00,727744,8,0,0,7,1052,82,27,32,,,
37,16,02:30:00==>02:40:00,727744,10,0,0,12,1023,105,44,21,,,
37,17,02:40:00==>02:50:00,727744,9,1,0.1111111111111111,7,1023,96,23,39,,,
37,18,02:50:00==>03:00:00,727744,7,2,0.2857142857142857,5,1042,97,31,24,,,
37,19,03:00:00==>03:10:00,727744,11,2,0.18181818181818182,7,944,93,24,25,,,
37,20,03:10:00==>03:20:00,727744,8,1,0.125,7,971,89,17,27,,,
37,21,03:20:00==>03:30:00,727744,4,1,0.25,7,972,81,31,33,,,
37,22,03:30:00==>03:40:00,727744,8,1,0.125,7,1083,86,36,27,,,
37,23,03:40:00==>03:50:00,727744,1,0,0,1,885,61,21,27,,,
37,24,03:50:00==>04:00:00,727744,8,1,0.125,4,960,95,19,13,,,
37,25,04:00:00==>04:10:00,727744,5,0,0,8,850,63,20,22,,,
37,26,04:10:00==>04:20:00,727744,6,0,0,5,865,73,19,31,,,
37,27,04:20:00==>04:30:00,727744,4,1,0.25,5,859,82,27,34,,,
37,28,04:30:00==>04:40:00,727744,8,4,0.5,7,823,76,23,34,,,
37,29,04:40:00==>04:50:00,727744,8,0,0,5,928,90,20,24,,,
37,30,04:50:00==>05:00:00,727744,2,1,0.5,2,842,56,28,30,,,
37,31,05:00:00==>05:10:00,727744,5,1,0.2,4,899,78,14,13,,,
37,32,05:10:00==>05:20:00,727744,5,2,0.4,6,931,71,15,14,,,
37,33,05:20:00==>05:30:00,727744,10,8,0.8,6,900,82,27,27,,,
37,34,05:30:00==>05:40:00,727744,4,2,0.5,3,977,78,22,32,,,
37,35,05:40:00==>05:50:00,727744,9,3,0.3333333333333333,5,957,94,26,38,,,
37,36,05:50:00==>06:00:00,727744,11,6,0.5454545454545454,3,1109,133,29,35,,,
37,37,06:00:00==>06:10:00,727744,18,10,0.5555555555555556,6,987,152,39,52,,,
37,38,06:10:00==>06:20:00,727744,15,12,0.8,5,1151,139,53,63,,,
37,39,06:20:00==>06:30:00,727744,13,9,0.6923076923076923,9,1160,125,39,35,,,
37,40,06:30:00==>06:40:00,727744,55,3,0.05454545454545454,15,1183,168,55,41,,,
37,41,06:40:00==>06:50:00,727744,53,6,0.11320754716981132,27,1328,215,46,43,,,
37,42,06:50:00==>07:00:00,727744,70,7,0.1,26,1365,241,59,44,,,
37,43,07:00:00==>07:10:00,727744,119,11,0.09243697478991597,50,1503,224,59,65,4,1,49
37,44,07:10:00==>07:20:00,727744,191,66,0.34554973821989526,104,1508,238,71,66,4,1,49
37,45,07:20:00==>07:30:00,727744,280,162,0.5785714285714286,139,1630,261,84,51,,,
37,46,07:30:00==>07:40:00,727744,461,309,0.6702819956616052,269,1656,298,77,49,4,1,49
37,47,07:40:00==>07:50:00,727744,395,246,0.6227848101265823,299,1669,285,91,55,,,
37,48,07:50:00==>08:00:00,727744,385,227,0.5896103896103896,342,1694,318,69,54,4,1,50
37,49,08:00:00==>08:10:00,727744,319,173,0.542319749216301,298,1705,392,96,69,,,
37,50,08:10:00==>08:20:00,727744,379,204,0.5382585751978892,246,1744,334,84,59,4,1,50
37,51,08:20:00==>08:30:00,727744,391,190,0.4859335038363171,246,1758,394,118,102,,,
37,52,08:30:00==>08:40:00,727744,384,156,0.40625,249,1783,450,111,99,,,
37,53,08:40:00==>08:50:00,727744,393,192,0.48854961832061067,237,1797,435,114,101,,,
37,54,08:50:00==>09:00:00,727744,432,133,0.30787037037037035,211,1862,370,148,94,4,1,49
37,55,09:00:00==>09:10:00,727744,447,142,0.31767337807606266,224,1876,426,124,67,,,
37,56,09:10:00==>09:20:00,727744,582,278,0.47766323024054985,268,1833,472,151,86,,,
37,57,09:20:00==>09:30:00,727744,458,178,0.388646288209607,175,1808,451,140,85,4,1,49
37,58,09:30:00==>09:40:00,727744,473,250,0.5285412262156448,185,1806,409,137,109,,,
37,59,09:40:00==>09:50:00,727744,434,210,0.4838709677419355,173,1909,402,122,97,4,1,49
37,60,09:50:00==>10:00:00,727744,264,48,0.18181818181818182,119,1786,440,102,71,,,
37,61,10:00:00==>10:10:00,727744,188,15,0.0797872340425532,106,1878,439,126,84,,,
37,62,10:10:00==>10:20:00,727744,152,17,0.1118421052631579,100,1814,379,128,88,,,
37,63,10:20:00==>10:30:00,727744,151,9,0.059602649006622516,87,1855,446,142,86,,,
37,64,10:30:00==>10:40:00,727744,135,10,0.07407407407407407,67,1857,417,119,67,,,
37,65,10:40:00==>10:50:00,727744,130,8,0.06153846153846154,57,1887,401,155,108,,,
37,66,10:50:00==>11:00:00,727744,96,2,0.020833333333333332,70,1908,474,111,88,,,
37,67,11:00:00==>11:10:00,727744,104,4,0.038461538461538464,73,1902,407,115,105,,,
37,68,11:10:00==>11:20:00,727744,112,12,0.10714285714285714,65,1774,354,120,110,,,
37,69,11:20:00==>11:30:00,727744,136,22,0.16176470588235295,65,1907,351,119,68,,,
37,70,11:30:00==>11:40:00,727744,128,8,0.0625,65,1771,400,121,75,,,
37,71,11:40:00==>11:50:00,727744,138,10,0.07246376811594203,97,1815,358,115,73,,,
37,72,11:50:00==>12:00:00,727744,135,9,0.06666666666666667,67,1815,368,132,86,,,
37,73,12:00:00==>12:10:00,727744,149,10,0.06711409395973154,76,1808,390,133,104,,,
37,74,12:10:00==>12:20:00,727744,158,8,0.05063291139240506,90,1819,382,124,97,,,
37,75,12:20:00==>12:30:00,727744,177,6,0.03389830508474576,65,1881,375,135,70,,,
37,76,12:30:00==>12:40:00,727744,141,8,0.05673758865248227,78,1785,377,110,111,,,
37,77,12:40:00==>12:50:00,727744,166,11,0.06626506024096386,81,1785,394,115,84,,,
37,78,12:50:00==>13:00:00,727744,156,10,0.0641025641025641,86,1769,347,99,91,,,
37,79,13:00:00==>13:10:00,727744,204,48,0.23529411764705882,90,1784,408,121,67,,,
37,80,13:10:00==>13:20:00,727744,191,39,0.20418848167539266,104,1791,397,130,103,,,
37,81,13:20:00==>13:30:00,727744,170,34,0.2,97,1744,347,110,112,,,
37,82,13:30:00==>13:40:00,727744,178,39,0.21910112359550563,99,1761,406,94,103,,,
37,83,13:40:00==>13:50:00,727744,145,19,0.1310344827586207,96,1776,333,131,80,,,
37,84,13:50:00==>14:00:00,727744,154,16,0.1038961038961039,59,1798,327,115,64,,,
37,85,14:00:00==>14:10:00,727744,133,13,0.09774436090225563,87,1774,293,107,71,,,
37,86,14:10:00==>14:20:00,727744,152,4,0.02631578947368421,78,1912,326,115,70,,,
37,87,14:20:00==>14:30:00,727744,128,3,0.0234375,91,1803,321,105,89,,,
37,88,14:30:00==>14:40:00,727744,113,9,0.07964601769911504,89,1736,363,109,83,,,
37,89,14:40:00==>14:50:00,727744,141,10,0.07092198581560284,72,1745,367,116,80,,,
37,90,14:50:00==>15:00:00,727744,127,5,0.03937007874015748,94,1864,310,88,72,,,
37,91,15:00:00==>15:10:00,727744,159,9,0.05660377358490566,91,1892,391,140,91,,,
37,92,15:10:00==>15:20:00,727744,160,10,0.0625,89,1821,358,114,96,,,
37,93,15:20:00==>15:30:00,727744,156,10,0.0641025641025641,98,1729,418,133,82,,,
37,94,15:30:00==>15:40:00,727744,138,7,0.050724637681159424,98,1751,410,137,99,,,
37,95,15:40:00==>15:50:00,727744,129,3,0.023255813953488372,93,1738,393,141,98,,,
37,96,15:50:00==>16:00:00,727744,162,15,0.09259259259259259,105,1832,363,108,106,,,
37,97,16:00:00==>16:10:00,727744,143,8,0.055944055944055944,96,1838,335,123,88,,,
37,98,16:10:00==>16:20:00,727744,146,2,0.0136986301369863,105,1736,447,138,88,,,
37,99,16:20:00==>16:30:00,727744,166,8,0.04819277108433735,124,1813,425,143,66,,,
37,100,16:30:00==>16:40:00,727744,188,8,0.0425531914893617,130,1768,433,139,139,,,
37,101,16:40:00==>16:50:00,727744,194,8,0.041237113402061855,117,1842,414,160,120,,,
37,102,16:50:00==>17:00:00,727744,302,11,0.03642384105960265,168,1836,400,160,132,,,
37,103,17:00:00==>17:10:00,727744,385,21,0.05454545454545454,279,1807,419,152,104,,,
37,104,17:10:00==>17:20:00,727744,349,34,0.09742120343839542,231,1777,502,157,80,,,
37,105,17:20:00==>17:30:00,727744,416,81,0.19471153846153846,232,1767,545,173,108,,,
37,106,17:30:00==>17:40:00,727744,499,133,0.2665330661322645,314,1818,509,157,84,,,
37,107,17:40:00==>17:50:00,727744,395,91,0.23037974683544304,209,1714,595,174,106,,,
