area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,weather,temperature,pm25,lv1,lv2,lv3,lv4
29,58,09:30:00==>09:40:00,166083,45,22,0.4888888888888889,17,2,2,82,568,156,54,24
29,59,09:40:00==>09:50:00,166083,55,21,0.38181818181818183,11,,,,588,193,41,38
29,60,09:50:00==>10:00:00,166083,28,12,0.42857142857142855,13,,,,651,172,39,28
29,61,10:00:00==>10:10:00,166083,46,16,0.34782608695652173,7,,,,665,174,46,25
29,62,10:10:00==>10:20:00,166083,33,10,0.30303030303030304,9,,,,571,201,69,24
29,63,10:20:00==>10:30:00,166083,32,9,0.28125,13,,,,581,190,26,25
29,64,10:30:00==>10:40:00,166083,25,14,0.56,12,,,,619,195,54,29
29,65,10:40:00==>10:50:00,166083,39,2,0.05128205128205128,7,,,,599,176,39,9
29,66,10:50:00==>11:00:00,166083,34,7,0.20588235294117646,11,,,,617,160,57,61
29,67,11:00:00==>11:10:00,166083,36,23,0.6388888888888888,9,,,,650,180,76,23
29,68,11:10:00==>11:20:00,166083,19,5,0.2631578947368421,13,,,,694,165,55,39
29,69,11:20:00==>11:30:00,166083,43,16,0.37209302325581395,12,,,,626,180,37,29
29,70,11:30:00==>11:40:00,166083,29,8,0.27586206896551724,14,,,,622,161,37,43
29,71,11:40:00==>11:50:00,166083,16,2,0.125,9,,,,658,214,64,31
29,72,11:50:00==>12:00:00,166083,33,4,0.12121212121212122,14,,,,639,196,55,33
29,73,12:00:00==>12:10:00,166083,23,0,0,11,,,,655,161,51,23
29,74,12:10:00==>12:20:00,166083,30,4,0.13333333333333333,11,,,,605,207,83,49
29,75,12:20:00==>12:30:00,166083,29,3,0.10344827586206896,9,,,,695,164,69,29
29,76,12:30:00==>12:40:00,166083,29,3,0.10344827586206896,13,,,,655,202,46,28
29,77,12:40:00==>12:50:00,166083,29,6,0.20689655172413793,14,,,,663,173,50,31
29,78,12:50:00==>13:00:00,166083,43,13,0.3023255813953488,13,,,,677,143,32,44
29,79,13:00:00==>13:10:00,166083,40,9,0.225,16,,,,563,194,32,32
29,80,13:10:00==>13:20:00,166083,32,8,0.25,13,,,,632,183,47,23
29,81,13:20:00==>13:30:00,166083,47,20,0.425531914893617,9,,,,560,195,56,28
29,82,13:30:00==>13:40:00,166083,33,13,0.3939393939393939,12,,,,581,149,60,49
29,83,13:40:00==>13:50:00,166083,43,11,0.2558139534883721,13,,,,567,181,56,21
29,84,13:50:00==>14:00:00,166083,25,4,0.16,16,,,,585,172,64,21
29,85,14:00:00==>14:10:00,166083,32,7,0.21875,11,,,,553,183,41,35
29,86,14:10:00==>14:20:00,166083,18,4,0.2222222222222222,18,,,,596,185,31,19
29,87,14:20:00==>14:30:00,166083,25,4,0.16,10,,,,620,164,41,32
29,88,14:30:00==>14:40:00,166083,28,1,0.03571428571428571,20,,,,608,151,51,32
29,89,14:40:00==>14:50:00,166083,27,1,0.037037037037037035,19,,,,593,170,52,36
29,90,14:50:00==>15:00:00,166083,34,7,0.20588235294117646,12,,,,665,226,29,28
29,91,15:00:00==>15:10:00,166083,35,7,0.2,16,,,,638,189,32,31
29,92,15:10:00==>15:20:00,166083,17,1,0.058823529411764705,15,,,,610,166,25,26
29,93,15:20:00==>15:30:00,166083,21,2,0.09523809523809523,23,,,,666,161,54,18
29,94,15:30:00==>15:40:00,166083,31,4,0.12903225806451613,17,,,,620,188,40,30
29,95,15:40:00==>15:50:00,166083,23,3,0.13043478260869565,28,,,,634,225,43,19
29,96,15:50:00==>16:00:00,166083,30,2,0.06666666666666667,23,,,,609,240,50,16
29,97,16:00:00==>16:10:00,166083,20,1,0.05,17,,,,572,196,57,29
29,98,16:10:00==>16:20:00,166083,18,1,0.05555555555555555,20,,,,643,168,51,44
29,99,16:20:00==>16:30:00,166083,22,0,0,34,,,,638,222,83,24
29,100,16:30:00==>16:40:00,166083,21,0,0,36,,,,635,243,83,45
29,101,16:40:00==>16:50:00,166083,19,0,0,30,,,,603,248,76,55
29,102,16:50:00==>17:00:00,166083,28,4,0.14285714285714285,32,,,,641,225,75,50
29,103,17:00:00==>17:10:00,166083,42,13,0.30952380952380953,40,,,,650,247,88,45
29,104,17:10:00==>17:20:00,166083,51,18,0.35294117647058826,27,,,,577,312,92,43
29,105,17:20:00==>17:30:00,166083,34,3,0.08823529411764706,41,,,,651,267,89,34
29,106,17:30:00==>17:40:00,166083,51,11,0.21568627450980393,54,,,,670,289,82,22
29,107,17:40:00==>17:50:00,166083,56,16,0.2857142857142857,47,,,,603,311,88,56
29,108,17:50:00==>18:00:00,166083,59,24,0.4067796610169492,61,,,,628,294,89,39
29,109,18:00:00==>18:10:00,166083,84,27,0.32142857142857145,69,,,,637,252,114,35
29,110,18:10:00==>18:20:00,166083,76,32,0.42105263157894735,51,,,,659,260,92,45
29,111,18:20:00==>18:30:00,166083,60,24,0.4,65,,,,,,,
29,112,18:30:00==>18:40:00,166083,34,3,0.08823529411764706,32,,,,,,,
29,113,18:40:00==>18:50:00,166083,22,1,0.045454545454545456,45,,,,,,,
29,114,18:50:00==>19:00:00,166083,38,5,0.13157894736842105,19,,,,,,,
29,115,19:00:00==>19:10:00,166083,22,2,0.09090909090909091,26,,,,,,,
29,116,19:10:00==>19:20:00,166083,27,3,0.1111111111111111,23,,,,,,,
29,117,19:20:00==>19:30:00,166083,29,1,0.034482758620689655,26,,,,,,,
29,118,19:30:00==>19:40:00,166083,43,3,0.06976744186046512,27,,,,,,,
29,119,19:40:00==>19:50:00,166083,27,0,0,19,,,,,,,
29,120,19:50:00==>20:00:00,166083,30,1,0.03333333333333333,27,,,,,,,
29,121,20:00:00==>20:10:00,166083,37,2,0.05405405405405406,28,,,,,,,
29,122,20:10:00==>20:20:00,166083,19,0,0,22,,,,,,,
29,123,20:20:00==>20:30:00,166083,35,4,0.11428571428571428,36,,,,,,,
29,124,20:30:00==>20:40:00,166083,34,2,0.058823529411764705,34,,,,,,,
29,125,20:40:00==>20:50:00,166083,26,3,0.11538461538461539,35,,,,547,146,37,35
29,126,20:50:00==>21:00:00,166083,28,7,0.25,30,,,,578,303,84,55
29,127,21:00:00==>21:10:00,166083,23,1,0.043478260869565216,23,,,,664,277,58,30
29,128,21:10:00==>21:20:00,166083,19,3,0.15789473684210525,32,,,,624,269,81,45
29,129,21:20:00==>21:30:00,166083,15,1,0.06666666666666667,27,,,,,,,
29,130,21:30:00==>21:40:00,166083,15,0,0,45,,,,,,,
29,131,21:40:00==>21:50:00,166083,25,2,0.08,27,,,,,,,
29,132,21:50:00==>22:00:00,166083,32,1,0.03125,34,,,,,,,
29,133,22:00:00==>22:10:00,166083,18,2,0.1111111111111111,26,,,,,,,
29,134,22:10:00==>22:20:00,166083,22,1,0.045454545454545456,18,,,,,,,
29,135,22:20:00==>22:30:00,166083,21,1,0.047619047619047616,20,,,,,,,
29,136,22:30:00==>22:40:00,166083,20,1,0.05,25,,,,,,,
29,137,22:40:00==>22:50:00,166083,21,1,0.047619047619047616,17,,,,,,,
29,138,22:50:00==>23:00:00,166083,12,0,0,8,,,,741,168,36,35
29,139,23:00:00==>23:10:00,166083,15,4,0.26666666666666666,8,,,,764,191,41,28
29,140,23:10:00==>23:20:00,166083,10,0,0,13,,,,777,216,43,32
29,141,23:20:00==>23:30:00,166083,16,1,0.0625,22,,,,798,209,48,48
29,142,23:30:00==>23:40:00,166083,10,3,0.3,12,,,,824,139,39,36
29,143,23:40:00==>23:50:00,166083,7,1,0.14285714285714285,10,,,,807,206,39,30
29,144,23:50:00==>00:00:00,166083,10,3,0.3,17,,,,847,150,66,39
30,1,00:00:00==>00:10:00,73621,0,0,NaN,1,,,,,,,
30,2,00:10:00==>00:20:00,73621,0,0,NaN,0,2,1,102,144,18,8,1
30,3,00:20:00==>00:30:00,73621,1,0,0,0,2,1,102,93,17,17,7
30,4,00:30:00==>00:40:00,73621,0,0,NaN,0,2,1,100,100,9,3,0
30,5,00:40:00==>00:50:00,73621,0,0,NaN,1,2,1,100,84,9,3,1
30,6,00:50:00==>01:00:00,73621,0,0,NaN,4,2,1,108,100,2,1,4
30,7,01:00:00==>01:10:00,73621,0,0,NaN,0,2,1,108,57,5,5,3
30,8,01:10:00==>01:20:00,73621,0,0,NaN,0,2,1,108,48,10,1,3
30,9,01:20:00==>01:30:00,73621,0,0,NaN,0,2,0,108,25,3,1,0
30,10,01:30:00==>01:40:00,73621,0,0,NaN,0,2,0,108,125,4,5,1
30,11,01:40:00==>01:50:00,73621,0,0,NaN,0,2,0,108,68,8,4,2
30,12,01:50:00==>02:00:00,73621,0,0,NaN,0,2,0,108,43,5,1,1
30,13,02:00:00==>02:10:00,73621,0,0,NaN,0,2,0,108,66,4,0,2
30,14,02:10:00==>02:20:00,73621,0,0,NaN,0,2,0,108,68,6,0,0
30,15,02:20:00==>02:30:00,73621,0,0,NaN,0,2,0,108,58,4,3,0
30,16,02:30:00==>02:40:00,73621,0,0,NaN,0,2,1,108,44,5,2,3
30,17,02:40:00==>02:50:00,73621,0,0,NaN,0,2,0,106,15,1,0,0
30,18,02:50:00==>03:00:00,73621,0,0,NaN,0,2,1,106,28,9,2,1
30,19,03:00:00==>03:10:00,73621,0,0,NaN,0,2,1,106,39,1,0,0
30,20,03:10:00==>03:20:00,73621,0,0,NaN,0,2,1,106,79,6,5,1
30,21,03:20:00==>03:30:00,73621,0,0,NaN,0,2,1,106,44,0,0,0
30,22,03:30:00==>03:40:00,73621,0,0,NaN,0,2,1,106,30,0,0,0
30,23,03:40:00==>03:50:00,73621,0,0,NaN,1,2,1,107,45,2,1,0
30,24,03:50:00==>04:00:00,73621,0,0,NaN,0,2,1,107,52,0,2,0
30,25,04:00:00==>04:10:00,73621,0,0,NaN,0,2,1,107,53,1,1,1
30,26,04:10:00==>04:20:00,73621,0,0,NaN,0,2,1,107,40,7,2,6
30,27,04:20:00==>04:30:00,73621,0,0,NaN,0,2,1,107,34,7,6,0
30,28,04:30:00==>04:40:00,73621,0,0,NaN,0,2,1,107,15,4,2,0
30,29,04:40:00==>04:50:00,73621,0,0,NaN,0,2,1,107,58,6,1,2
30,30,04:50:00==>05:00:00,73621,0,0,NaN,0,2,1,112,62,8,1,0
30,31,05:00:00==>05:10:00,73621,0,0,NaN,0,2,1,112,24,1,0,2
30,32,05:10:00==>05:20:00,73621,0,0,NaN,0,2,1,112,48,3,0,1
30,33,05:20:00==>05:30:00,73621,0,0,NaN,0,2,1,112,57,2,2,0
30,34,05:30:00==>05:40:00,73621,0,0,NaN,0,2,1,112,25,5,5,0
30,35,05:40:00==>05:50:00,73621,0,0,NaN,0,2,1,110,30,0,0,0
30,36,05:50:00==>06:00:00,73621,0,0,NaN,0,2,1,110,57,4,3,3
30,37,06:00:00==>06:10:00,73621,0,0,NaN,0,2,1,110,51,11,2,1
30,38,06:10:00==>06:20:00,73621,0,0,NaN,0,2,1,110,81,13,2,3
30,39,06:20:00==>06:30:00,73621,0,0,NaN,0,2,1,110,53,15,1,3
30,40,06:30:00==>06:40:00,73621,1,0,0,0,2,1,110,133,16,9,2
30,41,06:40:00==>06:50:00,73621,3,0,0,0,2,1,106,185,16,3,8
30,42,06:50:00==>07:00:00,73621,3,0,0,0,2,1,106,160,28,8,5
30,43,07:00:00==>07:10:00,73621,9,3,0.3333333333333333,1,1,1,106,161,22,4,1
30,44,07:10:00==>07:20:00,73621,4,0,0,0,1,1,106,174,34,12,6
30,45,07:20:00==>07:30:00,73621,5,1,0.2,0,1,1,106,137,18,10,5
30,46,07:30:00==>07:40:00,73621,6,0,0,4,1,1,106,126,26,4,7
30,47,07:40:00==>07:50:00,73621,7,1,0.14285714285714285,4,1,1,94,228,32,5,6
30,48,07:50:00==>08:00:00,73621,1,0,0,2,1,1,94,187,34,4,3
30,49,08:00:00==>08:10:00,73621,4,0,0,2,,,,151,20,9,4
30,50,08:10:00==>08:20:00,73621,2,0,0,0,,,,169,32,11,6
30,51,08:20:00==>08:30:00,73621,7,0,0,1,2,1,94,181,39,6,7
30,52,08:30:00==>08:40:00,73621,7,0,0,3,,,,174,24,10,6
30,53,08:40:00==>08:50:00,73621,1,0,0,2,2,1,82,137,27,18,2
30,54,08:50:00==>09:00:00,73621,2,0,0,2,,,,136,15,6,1
30,55,09:00:00==>09:10:00,73621,5,2,0.4,0,2,2,82,161,32,6,1
30,56,09:10:00==>09:20:00,73621,6,3,0.5,1,,,,111,18,3,7
30,57,09:20:00==>09:30:00,73621,3,0,0,2,,,,137,23,11,4
30,58,09:30:00==>09:40:00,73621,0,0,NaN,0,2,2,82,163,26,11,9
30,59,09:40:00==>09:50:00,73621,3,1,0.3333333333333333,0,,,,215,21,4,6
30,60,09:50:00==>10:00:00,73621,2,1,0.5,0,,,,197,28,8,13
30,61,10:00:00==>10:10:00,73621,0,0,NaN,1,,,,144,27,8,4
30,62,10:10:00==>10:20:00,73621,1,0,0,2,,,,133,35,9,2
30,63,10:20:00==>10:30:00,73621,2,0,0,2,,,,132,15,7,1
30,64,10:30:00==>10:40:00,73621,2,2,1,3,,,,172,27,10,6
30,65,10:40:00==>10:50:00,73621,4,2,0.5,3,,,,198,18,14,3
30,66,10:50:00==>11:00:00,73621,4,1,0.25,0,,,,171,15,12,4
30,67,11:00:00==>11:10:00,73621,3,3,1,1,,,,148,12,10,4
30,68,11:10:00==>11:20:00,73621,2,1,0.5,1,,,,165,15,6,2
30,69,11:20:00==>11:30:00,73621,6,5,0.8333333333333334,0,,,,135,22,3,4
30,70,11:30:00==>11:40:00,73621,2,2,1,0,,,,124,31,7,6
30,71,11:40:00==>11:50:00,73621,0,0,NaN,1,,,,176,36,14,5
30,72,11:50:00==>12:00:00,73621,3,0,0,2,,,,144,20,0,6
30,73,12:00:00==>12:10:00,73621,2,1,0.5,2,,,,146,19,6,9
30,74,12:10:00==>12:20:00,73621,1,0,0,2,,,,134,25,9,4
30,75,12:20:00==>12:30:00,73621,6,3,0.5,1,,,,176,28,5,8
30,76,12:30:00==>12:40:00,73621,5,0,0,1,,,,153,21,5,6
30,77,12:40:00==>12:50:00,73621,2,0,0,2,,,,168,18,9,8
30,78,12:50:00==>13:00:00,73621,1,0,0,2,,,,172,19,3,3
30,79,13:00:00==>13:10:00,73621,1,0,0,2,,,,152,17,19,7
30,80,13:10:00==>13:20:00,73621,4,2,0.5,0,,,,167,12,8,5
30,81,13:20:00==>13:30:00,73621,4,0,0,1,,,,128,16,8,7
30,82,13:30:00==>13:40:00,73621,4,3,0.75,2,,,,195,31,8,8
30,83,13:40:00==>13:50:00,73621,2,0,0,1,,,,225,29,7,6
30,84,13:50:00==>14:00:00,73621,1,0,0,2,,,,147,21,7,3
30,85,14:00:00==>14:10:00,73621,4,2,0.5,6,,,,149,24,5,2
30,86,14:10:00==>14:20:00,73621,3,2,0.6666666666666666,2,,,,185,15,10,5
30,87,14:20:00==>14:30:00,73621,4,1,0.25,3,,,,171,30,3,7
30,88,14:30:00==>14:40:00,73621,3,2,0.6666666666666666,7,,,,155,15,18,4
30,89,14:40:00==>14:50:00,73621,3,0,0,3,,,,198,30,8,6
30,90,14:50:00==>15:00:00,73621,3,1,0.3333333333333333,4,,,,166,21,9,6
30,91,15:00:00==>15:10:00,73621,3,1,0.3333333333333333,2,,,,154,22,15,11
30,92,15:10:00==>15:20:00,73621,3,0,0,1,,,,167,24,9,6
30,93,15:20:00==>15:30:00,73621,2,0,0,6,,,,177,21,7,6
30,94,15:30:00==>15:40:00,73621,2,0,0,5,,,,164,30,9,11
30,95,15:40:00==>15:50:00,73621,1,0,0,1,,,,158,30,16,15
30,96,15:50:00==>16:00:00,73621,2,1,0.5,5,,,,151,25,11,5
30,97,16:00:00==>16:10:00,73621,4,0,0,5,,,,190,28,15,5
30,98,16:10:00==>16:20:00,73621,10,3,0.3,3,,,,209,20,13,3
30,99,16:20:00==>16:30:00,73621,9,0,0,4,,,,189,44,23,5
30,100,16:30:00==>16:40:00,73621,3,0,0,2,,,,191,34,10,9
30,101,16:40:00==>16:50:00,73621,2,0,0,5,,,,182,36,12,7
30,102,16:50:00==>17:00:00,73621,7,0,0,4,,,,230,48,8,4
30,103,17:00:00==>17:10:00,73621,7,1,0.14285714285714285,14,,,,268,40,16,2
30,104,17:10:00==>17:20:00,73621,11,4,0.36363636363636365,9,,,,211,40,10,2
30,105,17:20:00==>17:30:00,73621,6,3,0.5,9,,,,209,36,16,7
30,106,17:30:00==>17:40:00,73621,1,1,1,18,,,,193,54,14,11
30,107,17:40:00==>17:50:00,73621,3,0,0,1,,,,189,51,14,6
30,108,17:50:00==>18:00:00,73621,6,1,0.16666666666666666,5,,,,251,37,6,6
30,109,18:00:00==>18:10:00,73621,4,0,0,5,,,,192,33,12,7
30,110,18:10:00==>18:20:00,73621,10,3,0.3,3,,,,233,33,8,7
30,111,18:20:00==>18:30:00,73621,7,0,0,6,,,,,,,
30,112,18:30:00==>18:40:00,73621,3,2,0.6666666666666666,3,,,,,,,
30,113,18:40:00==>18:50:00,73621,2,0,0,5,,,,,,,
30,114,18:50:00==>19:00:00,73621,2,0,0,4,,,,,,,
30,115,19:00:00==>19:10:00,73621,1,0,0,6,,,,,,,
30,116,19:10:00==>19:20:00,73621,4,1,0.25,3,,,,,,,
30,117,19:20:00==>19:30:00,73621,1,0,0,3,,,,,,,
30,118,19:30:00==>19:40:00,73621,2,0,0,4,,,,,,,
30,119,19:40:00==>19:50:00,73621,4,0,0,8,,,,,,,
30,120,19:50:00==>20:00:00,73621,1,0,0,5,,,,,,,
30,121,20:00:00==>20:10:00,73621,6,1,0.16666666666666666,3,,,,,,,
30,122,20:10:00==>20:20:00,73621,7,1,0.14285714285714285,6,,,,,,,
30,123,20:20:00==>20:30:00,73621,0,0,NaN,8,,,,,,,
30,124,20:30:00==>20:40:00,73621,3,0,0,5,,,,,,,
30,125,20:40:00==>20:50:00,73621,2,1,0.5,11,,,,146,20,5,5
30,126,20:50:00==>21:00:00,73621,4,0,0,4,,,,178,29,19,8
30,127,21:00:00==>21:10:00,73621,2,0,0,1,,,,188,19,9,8
30,128,21:10:00==>21:20:00,73621,4,0,0,9,,,,149,24,3,3
30,129,21:20:00==>21:30:00,73621,2,0,0,3,,,,,,,
30,130,21:30:00==>21:40:00,73621,0,0,NaN,4,,,,,,,
30,131,21:40:00==>21:50:00,73621,1,0,0,4,,,,,,,
30,132,21:50:00==>22:00:00,73621,6,2,0.3333333333333333,6,,,,,,,
30,133,22:00:00==>22:10:00,73621,2,0,0,1,,,,,,,
30,134,22:10:00==>22:20:00,73621,3,0,0,11,,,,,,,
30,135,22:20:00==>22:30:00,73621,0,0,NaN,1,,,,,,,
30,136,22:30:00==>22:40:00,73621,2,0,0,2,,,,,,,
30,137,22:40:00==>22:50:00,73621,1,1,1,1,,,,,,,
30,138,22:50:00==>23:00:00,73621,1,0,0,3,,,,94,4,5,0
30,139,23:00:00==>23:10:00,73621,1,0,0,0,,,,119,16,2,5
30,140,23:10:00==>23:20:00,73621,4,4,1,0,,,,145,8,3,4
30,141,23:20:00==>23:30:00,73621,2,2,1,1,,,,135,16,4,2
30,142,23:30:00==>23:40:00,73621,0,0,NaN,0,,,,67,12,3,1
30,143,23:40:00==>23:50:00,73621,0,0,NaN,1,,,,77,1,3,0
30,144,23:50:00==>00:00:00,73621,0,0,NaN,0,,,,74,9,4,1
31,1,00:00:00==>00:10:00,95201,5,2,0.4,5,,,,,,,
31,2,00:10:00==>00:20:00,95201,5,3,0.6,3,2,1,102,441,38,8,9
31,3,00:20:00==>00:30:00,95201,1,0,0,3,2,1,102,407,44,7,5
31,4,00:30:00==>00:40:00,95201,0,0,NaN,5,2,1,100,399,36,7,9
31,5,00:40:00==>00:50:00,95201,2,1,0.5,3,2,1,100,438,37,8,6
31,6,00:50:00==>01:00:00,95201,9,5,0.5555555555555556,2,2,1,108,434,40,9,5
31,7,01:00:00==>01:10:00,95201,3,1,0.3333333333333333,2,2,1,108,406,39,10,12
31,8,01:10:00==>01:20:00,95201,5,2,0.4,2,2,1,108,408,28,4,5
31,9,01:20:00==>01:30:00,95201,0,0,NaN,2,2,0,108,380,36,3,9
31,10,01:30:00==>01:40:00,95201,1,0,0,1,2,0,108,392,26,14,3
31,11,01:40:00==>01:50:00,95201,0,0,NaN,1,2,0,108,315,34,9,14
31,12,01:50:00==>02:00:00,95201,0,0,NaN,0,2,0,108,343,27,7,8
31,13,02:00:00==>02:10:00,95201,1,0,0,1,2,0,108,333,35,4,10
31,14,02:10:00==>02:20:00,95201,0,0,NaN,3,2,0,108,303,27,9,12
31,15,02:20:00==>02:30:00,95201,0,0,NaN,3,2,0,108,408,36,2,2
31,16,02:30:00==>02:40:00,95201,0,0,NaN,1,2,1,108,276,27,15,1
31,17,02:40:00==>02:50:00,95201,5,4,0.8,0,2,0,106,312,17,10,10
31,18,02:50:00==>03:00:00,95201,2,2,1,1,2,1,106,276,24,1,1
31,19,03:00:00==>03:10:00,95201,6,4,0.6666666666666666,1,2,1,106,298,20,7,6
31,20,03:10:00==>03:20:00,95201,0,0,NaN,0,2,1,106,222,28,13,5
31,21,03:20:00==>03:30:00,95201,2,1,0.5,0,2,1,106,210,12,6,4
31,22,03:30:00==>03:40:00,95201,0,0,NaN,0,2,1,106,237,26,2,6
31,23,03:40:00==>03:50:00,95201,2,1,0.5,1,2,1,107,260,22,4,5
31,24,03:50:00==>04:00:00,95201,1,1,1,2,2,1,107,194,24,3,7
31,25,04:00:00==>04:10:00,95201,2,1,0.5,0,2,1,107,201,22,13,7
31,26,04:10:00==>04:20:00,95201,0,0,NaN,0,2,1,107,244,27,8,4
31,27,04:20:00==>04:30:00,95201,0,0,NaN,0,2,1,107,209,25,19,2
31,28,04:30:00==>04:40:00,95201,0,0,NaN,0,2,1,107,171,34,5,13
31,29,04:40:00==>04:50:00,95201,0,0,NaN,0,2,1,107,253,30,10,6
31,30,04:50:00==>05:00:00,95201,0,0,NaN,0,2,1,112,229,21,2,4
31,31,05:00:00==>05:10:00,95201,1,0,0,0,2,1,112,248,21,3,4
31,32,05:10:00==>05:20:00,95201,0,0,NaN,0,2,1,112,199,22,19,6
31,33,05:20:00==>05:30:00,95201,0,0,NaN,0,2,1,112,221,22,20,1
31,34,05:30:00==>05:40:00,95201,1,1,1,0,2,1,112,183,25,11,3
31,35,05:40:00==>05:50:00,95201,0,0,NaN,0,2,1,110,221,29,0,0
31,36,05:50:00==>06:00:00,95201,1,1,1,0,2,1,110,188,31,13,9
31,37,06:00:00==>06:10:00,95201,3,2,0.6666666666666666,0,2,1,110,178,40,15,3
31,38,06:10:00==>06:20:00,95201,2,0,0,1,2,1,110,327,49,10,4
31,39,06:20:00==>06:30:00,95201,2,1,0.5,2,2,1,110,322,36,11,8
31,40,06:30:00==>06:40:00,95201,12,2,0.16666666666666666,2,2,1,110,344,50,23,11
31,41,06:40:00==>06:50:00,95201,7,0,0,0,2,1,106,417,52,17,6
31,42,06:50:00==>07:00:00,95201,4,0,0,3,2,1,106,395,66,10,13
31,43,07:00:00==>07:10:00,95201,29,3,0.10344827586206896,2,1,1,106,486,87,20,22
31,44,07:10:00==>07:20:00,95201,22,3,0.13636363636363635,2,1,1,106,559,66,24,23
31,45,07:20:00==>07:30:00,95201,29,6,0.20689655172413793,8,1,1,106,490,77,25,19
31,46,07:30:00==>07:40:00,95201,27,4,0.14814814814814814,9,1,1,106,542,71,22,19
31,47,07:40:00==>07:50:00,95201,25,3,0.12,9,1,1,94,544,100,36,18
31,48,07:50:00==>08:00:00,95201,34,3,0.08823529411764706,6,1,1,94,521,97,37,17
31,49,08:00:00==>08:10:00,95201,41,18,0.43902439024390244,26,,,,616,104,30,22
31,50,08:10:00==>08:20:00,95201,37,13,0.35135135135135137,5,,,,636,92,30,13
31,51,08:20:00==>08:30:00,95201,19,2,0.10526315789473684,6,2,1,94,590,75,29,14
31,52,08:30:00==>08:40:00,95201,29,3,0.10344827586206896,9,,,,607,106,35,29
31,53,08:40:00==>08:50:00,95201,24,6,0.25,8,2,1,82,608,95,39,15
31,54,08:50:00==>09:00:00,95201,30,11,0.36666666666666664,4,,,,622,78,19,20
31,55,09:00:00==>09:10:00,95201,25,4,0.16,6,2,2,82,587,86,21,17
31,56,09:10:00==>09:20:00,95201,18,3,0.16666666666666666,3,,,,554,87,28,7
31,57,09:20:00==>09:30:00,95201,26,4,0.15384615384615385,10,,,,567,72,37,19
31,58,09:30:00==>09:40:00,95201,17,3,0.17647058823529413,3,2,2,82,584,71,8,8
31,59,09:40:00==>09:50:00,95201,23,9,0.391304347826087,11,,,,590,56,19,10
31,60,09:50:00==>10:00:00,95201,19,8,0.42105263157894735,6,,,,571,76,17,19
31,61,10:00:00==>10:10:00,95201,11,3,0.2727272727272727,6,,,,624,42,24,9
31,62,10:10:00==>10:20:00,95201,11,2,0.18181818181818182,7,,,,543,60,13,7
31,63,10:20:00==>10:30:00,95201,14,5,0.35714285714285715,5,,,,498,41,13,12
31,64,10:30:00==>10:40:00,95201,20,5,0.25,6,,,,593,60,12,8
31,65,10:40:00==>10:50:00,95201,11,2,0.18181818181818182,3,,,,607,45,19,8
31,66,10:50:00==>11:00:00,95201,14,7,0.5,4,,,,624,54,16,20
31,67,11:00:00==>11:10:00,95201,11,7,0.6363636363636364,11,,,,459,63,11,11
31,68,11:10:00==>11:20:00,95201,14,4,0.2857142857142857,3,,,,482,46,10,16
31,69,11:20:00==>11:30:00,95201,17,10,0.5882352941176471,6,,,,531,34,5,3
31,70,11:30:00==>11:40:00,95201,16,2,0.125,6,,,,537,73,12,17
31,71,11:40:00==>11:50:00,95201,17,8,0.47058823529411764,6,,,,561,68,7,16
31,72,11:50:00==>12:00:00,95201,14,5,0.35714285714285715,3,,,,560,59,24,7
31,73,12:00:00==>12:10:00,95201,12,5,0.4166666666666667,6,,,,510,42,15,18
31,74,12:10:00==>12:20:00,95201,14,2,0.14285714285714285,4,,,,596,65,16,8
31,75,12:20:00==>12:30:00,95201,19,3,0.15789473684210525,5,,,,549,48,19,13
31,76,12:30:00==>12:40:00,95201,16,5,0.3125,4,,,,574,67,17,29
31,77,12:40:00==>12:50:00,95201,25,8,0.32,10,,,,581,54,24,17
31,78,12:50:00==>13:00:00,95201,17,5,0.29411764705882354,8,,,,558,60,15,15
31,79,13:00:00==>13:10:00,95201,24,10,0.4166666666666667,13,,,,610,76,19,16
31,80,13:10:00==>13:20:00,95201,14,3,0.21428571428571427,10,,,,599,51,12,12
31,81,13:20:00==>13:30:00,95201,11,4,0.36363636363636365,8,,,,612,51,23,10
31,82,13:30:00==>13:40:00,95201,11,2,0.18181818181818182,10,,,,582,76,19,21
31,83,13:40:00==>13:50:00,95201,16,8,0.5,17,,,,498,67,21,23
31,84,13:50:00==>14:00:00,95201,14,7,0.5,12,,,,549,42,12,14
31,85,14:00:00==>14:10:00,95201,12,2,0.16666666666666666,6,,,,485,42,21,8
31,86,14:10:00==>14:20:00,95201,9,0,0,15,,,,559,85,22,15
31,87,14:20:00==>14:30:00,95201,9,0,0,14,,,,543,65,16,11
31,88,14:30:00==>14:40:00,95201,17,1,0.058823529411764705,8,,,,553,78,22,8
31,89,14:40:00==>14:50:00,95201,7,0,0,11,,,,559,79,23,15
31,90,14:50:00==>15:00:00,95201,9,5,0.5555555555555556,9,,,,558,82,25,20
31,91,15:00:00==>15:10:00,95201,12,1,0.08333333333333333,11,,,,564,62,13,17
31,92,15:10:00==>15:20:00,95201,15,2,0.13333333333333333,13,,,,562,91,23,40
31,93,15:20:00==>15:30:00,95201,18,2,0.1111111111111111,8,,,,574,83,26,33
31,94,15:30:00==>15:40:00,95201,13,1,0.07692307692307693,14,,,,598,94,29,25
31,95,15:40:00==>15:50:00,95201,12,0,0,7,,,,623,92,16,18
